Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Vega-García, Angélica",57202158798,Magnolia officinalis reduces the long-term effects of the status epilepticus induced by kainic acid in immature rats,"Vega-García, A.| Santana-Gómez, C.E.| Rocha, L.| Magdaleno-Madrigal, V.M.| Morales-Otal, A.| Buzoianu-Anguiano, V.| Feria-Romero, I.| Orozco-Suárez, S.",8.0,57202158798| 56483202600| 57203051519| 6507893903| 15744439400| 56979379600| 15757224300| 6603651475,2019.0,2019-07-01,Brain Research Bulletin,149,-,156-167,-,ISSN-03619230,14347.0,Journal,Elsevier Inc.,English,0.95,34,5.4,36,1.079,40,1.42,36.0,15.0,0.28,14.26,31.0,60.0,0.0,0.0,"Vega-García, A., Santana-Gómez, C.E., Rocha, L. and 5 more (...) (2019).Magnolia officinalis reduces the long-term effects of the status epilepticus induced by kainic acid in immature rats. Brain Research Bulletin,149156-167",https://www.scopus.com/record/display.url?eid=2-s2.0-85064882261&origin=resultslist,10.1016/j.brainresbull.2019.04.003,Article,,2-s2.0-85064882261,30978383,Instituto Nacional de Psiquiatria Ramon de la Fuente| Hospital de Especialidades| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505042| 505031| 505002| 505017| 505006,Medical| Government| Academic,5.0,60028381| 60019221| 60008467| 60017323| 60001818,Universidad Autónoma Metropolitana -Unidad Iztapalapa| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Nacional de Psiquiatría Ramon de la Fuente,57202158798,6603651475,6603651475,-,Mexico,1.0,2800,General Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 52,Biomedical And Clinical Sciences| Psychology,5202| 3209,Biological psychology| Neurosciences,-,Hippocampal Dynamics and Anticonvulsant Strategies in Epilepsy,1183,24.722,Neonatal Seizures and Long-Term Cognitive Effects,37812,49.851,Defensible,Nacional,5.0
