Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Raubo, Grzegorz",57220104276,„Perspektywy gwiazdarskie” - „Stellar outlook” (transl.). Telescopes in the mainstream and academic literature of the Polish Baroque period,"Raubo, G.",1.0,57220104276,2018.0,2018-01-02,"Poznanskie Studia Polonistyczne, Seria Literacka",-,31,213-251,-,ISSN-12338680,21100881439.0,Trade Publication,Poznanskie Studia Polonistyczne,Polish,-,-,0,95,-,-,0.17,2.0,0.0,0.0,1.55,82.0,74.0,0.0,0.0,"Raubo, G. (2018).„Perspektywy gwiazdarskie” - „Stellar outlook” (transl.). Telescopes in the mainstream and academic literature of the Polish Baroque period. Poznanskie Studia Polonistyczne, Seria Literacka,(31) 213-251",https://www.scopus.com/record/display.url?eid=2-s2.0-85096893171&origin=resultslist,10.14746/PSPSL.2017.31.9,Article,Gold|Green,2-s2.0-85096893171,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57220104276,57220104276,Mexico,1.0,1203| 1208| 3310,Language and Linguistics| Literature and Literary Theory| Linguistics and Language,1,Arts & Humanities,123| 130,English Language & Literature| Linguistics,33,Arts and Humanities,36| 44| 47,"Creative Arts And Writing| Human Society| Language, Communication And Culture",3604| 4401| 4703,Performing arts| Anthropology| Language studies,-,Philosophical Foundations of Human Understanding,1371,3.663,Galileo's Influence on Lunar Imagination and Observation,58756,11.336,Defensible,Personal,1.0
