Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Valdés, Omar U.",57216826893,Active Ni and Fe species on catalysts Ni/Al2O3 and NiFe/Al2O3 for the oxidative dehydrogenation (ODH) of ethane to ethylene assisted by CO2,"Cancino-Trejo, F.| Santes, V.| Cardenas, J.A.A.| Gallardo, M.| Maldonado, Y.G.| Miranda A, L.| Valdes, O.| de los Reyes, J.A.| Santolalla-Vargas, C.E.",9.0,57190862305| 6602623591| 57911895700| 57912098200| 57209004633| 57911701800| 57216826893| 6701672264| 56600701100,2022.0,2022-11-15,Chemical Engineering Journal Advances,12,-,-,100404,ISSN-26668211,21101080173.0,Journal,Elsevier B.V.,English,1.29,18,4.6,31,0.918,16,2.78,81.0,32.0,1.47,18.32,9.0,19.0,0.0,0.0,"Cancino-Trejo, F., Santes, V., Cardenas, J.A.A. and 6 more (...) (2022).Active Ni and Fe species on catalysts Ni/Al2O3 and NiFe/Al2O3 for the oxidative dehydrogenation (ODH) of ethane to ethylene assisted by CO2. Chemical Engineering Journal Advances,12",https://www.scopus.com/record/display.url?eid=2-s2.0-85139079840&origin=resultslist,10.1016/j.ceja.2022.100404,Article,Gold|Green,2-s2.0-85139079840,-,Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,704861| 505017| 505011,Academic,3.0,60019176| 60019561| 60002708| 60028381,"Instituto Politécnico Nacional| Universidad Autónoma de Coahuila| Centro Nacional de Metrologia, Mexico| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57190862305,56600701100,56600701100,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,2| 4,Engineering & Technology| Natural Sciences,222| 249| 424| 409| 219,Engineering - Mechanical| Engineering - Petroleum| Environmental Sciences| Chemistry| Engineering - Chemical,36| 37,Engineering| Physical Sciences,-,-,-,-,-,Catalytic Innovations in Hydrocarbon Conversion Processes,1027,64.16,Vanadium Oxide Catalysts in Dehydrogenation Reactions,3118,93.073,Very Good,Nacional,3.0
