Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rojas-Jiménez, Sarai",57999981300,"Anti-Inflammatory Activity of 3, 5-Diprenyl-4-hydroxyacetophenone Isolated from Ageratina pazcuarensis","Rojas-Jiménez, S.| Pérez-Gutiérrez, M.S.| Sánchez-Mendoza, E.| Martínez-Casares, R.M.| Campos-Xolalpa, N.| Valladares-Cisneros, M.G.| Salinas-Sánchez, D.O.",7.0,57999981300| 56339844800| 56013623600| 57193412252| 56584466600| 56263500800| 56013594000,2022.0,2022-12-01,International Journal of Molecular Sciences,23,23,-,15012,ISSN-16616596,25879.0,Journal,MDPI,English,1.28,18,7.8,13,1.154,9,0.74,15.0,1.0,0.08,13.27,70.0,77.0,0.0,0.0,"Rojas-Jiménez, S., Pérez-Gutiérrez, M.S., Sánchez-Mendoza, E. and 4 more (...) (2022).Anti-Inflammatory Activity of 3, 5-Diprenyl-4-hydroxyacetophenone Isolated from Ageratina pazcuarensis. International Journal of Molecular Sciences,23(23) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85143667680&origin=resultslist,10.3390/ijms232315012,Article,Gold|Green,2-s2.0-85143667680,36499338,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60010210| 60025626,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma del Estado de Morelos,57999981300,56013594000,56263500800| 56013594000,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,213| 212| 219| 409| 249| 507,Data Science| Computer Science & Information Systems| Engineering - Chemical| Chemistry| Engineering - Petroleum| Biological Sciences,37| 36| 32| 38,Physical Sciences| Engineering| Life Sciences| Computer Science,31| 34,Biological Sciences| Chemical Sciences,3101| 3404| 3107,Biochemistry and cell biology| Medicinal and biomolecular chemistry| Microbiology,-,Medicinal Plant Extracts for Pain Management,170,62.59,Therapeutic Potential of Natural Anti-Inflammatory Extracts,31743,69.275,Defensible,Nacional,2.0
