Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"de Lara-Isassi, Graciela",6506927020,Sub-chronic treatment in diabetic mice with Caulerpa sertularioides (Chlorophyta) and Spyridia filamentosa (Rhodophyta),"Granados, R.U.G.| Aguilar, F.A.| Martinez, M.G.| De Lara-Isassi, G.",4.0,57194799552| 55989721500| 57194799013| 6506927020,2016.0,2016-01-01,Hidrobiologica,26,2,269-276,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.3,77,0.6,76,0.171,77,0.05,11.0,1.0,0.0,7.62,73.0,71.0,0.0,0.0,"Granados, R.U.G., Aguilar, F.A., Martinez, M.G. and 1 more (...) (2016).Sub-chronic treatment in diabetic mice with Caulerpa sertularioides (Chlorophyta) and Spyridia filamentosa (Rhodophyta). Hidrobiologica,26(2) 269-276",https://www.scopus.com/record/display.url?eid=2-s2.0-85022323901&origin=resultslist,10.24275/uam/izt/dcbs/hidro/2016v26n2/delara,Article,Gold,2-s2.0-85022323901,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 118254963| 118794431,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Laboratorio de Farmacología| Laboratorio de Pastos Marinos. Departamento de Hidrobiología. UAMI,57194799552,6506927020,-,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,424| 450| 502| 416,Environmental Sciences| Geology| Agriculture & Forestry| Earth & Marine Sciences,37| 32,Physical Sciences| Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3005| 3108| 3103,Fisheries sciences| Plant biology| Ecology,SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Bioactive Compounds from Brown Algae for Health Benefits,13211,96.968,Defensible,UAM,1.0
