Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Bolona-Gallardo, Irvin",57193457881,Impact of caries and dental fluorosis on oral health-related quality of life: a cross-sectional study in schoolchildren receiving water naturally fluoridated at above-optimal levels,"García-Pérez, Á.| Irigoyen-Camacho, M.E.| Borges-Yáñez, S.A.| Zepeda-Zepeda, M.A.| Bolona-Gallardo, I.| Maupomé, G.",6.0,59827828600| 6603265505| 55989751300| 6505940652| 57193457881| 7005579001,2017.0,2017-12-01,Clinical Oral Investigations,21,9,2771-2780,-,ISSN-14326981,24409.0,Journal,Springer Verlag,English,1.28,17,4.2,10,0.986,13,3.64,88.0,38.0,2.31,6.05,15.0,11.0,0.0,0.0,"García-Pérez, Á., Irigoyen-Camacho, M.E., Borges-Yáñez, S.A. and 3 more (...) (2017).Impact of caries and dental fluorosis on oral health-related quality of life: a cross-sectional study in schoolchildren receiving water naturally fluoridated at above-optimal levels. Clinical Oral Investigations,21(9) 2771-2780",https://www.scopus.com/record/display.url?eid=2-s2.0-85014097616&origin=resultslist,10.1007/s00784-017-2079-1,Article,,2-s2.0-85014097616,28251432,Indiana University Indianapolis| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Indiana University-Purdue University Indianapolis,725774| 505017| 505023| 508086,Academic,4.0,60069656| 60010210| 60032442| 60024609| 60031692,Instituto de Oftalmología Fundación Conde de Valenciana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Indiana University-Purdue University Indianapolis| Indiana University School of Dentistry,59827828600,7005579001,6603265505,-,Mexico| United States,2.0,3500,General Dentistry,5,Life Sciences & Medicine,514,Dentistry,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,-,Fluoride and Oral Health in Children,293,70.634,Fluoride's Impact on Dental Health and Fluorosis,4825,81.625,Very Good,Internacional,2.0
