Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Maya, Cynthya",57998090600,What seems to explain suicidality in Yucatan Mexican young adults? Findings from an app-based mental health screening test using the SMART-SCREEN protocol,"Martínez-Nicolás, I.| Molina-Pizarro, C.A.| Franco, A.R.| Arenas Castañeda, P.E.| Maya, C.| Barahona, I.| Martínez-Alés, G.| Bisquert, F.A.| Delgado-Gomez, D.| Dervic, K.| Lopez-Fernandez, O.| Baca-García, E.| Barrigón, M.L.",13.0,56525220200| 56148408100| 57859578500| 57218219031| 57998090600| 57191591172| 57195330832| 55995897900| 16202707400| 13403845200| 25922646600| 7004712190| 24390514100,2023.0,2023-12-01,Current Psychology,42,35,30767-30779,-,ISSN-10461310,13479.0,Journal,Springer,English,1.34,15,4.6,27,1.001,22,2.41,88.0,6.0,0.67,8.93,34.0,40.0,0.0,0.0,"Martínez-Nicolás, I., Molina-Pizarro, C.A., Franco, A.R. and 10 more (...) (2023).What seems to explain suicidality in Yucatan Mexican young adults? Findings from an app-based mental health screening test using the SMART-SCREEN protocol. Current Psychology,42(35) 30767-30779",https://www.scopus.com/record/display.url?eid=2-s2.0-85143595711&origin=resultslist,10.1007/s12144-022-03686-8,Article,Hybrid gold|Green,2-s2.0-85143595711,-,Universidad Carlos III de Madrid| Medical University of Vienna| Complutense University| Hospital General de Villalba| Universidad Nacional Autónoma de México| Hospital Universitario Infanta Elena| Universidad Católica San Antonio de Murcia| Universidad Autónoma Metropolitana| Centro de Investigación Biomédica en Red| Hospital Universitario Rey Juan Carlos| Columbia University| Instituto de Salud Carlos III| CHU de Nîmes| Universidad Católica del Maule| Universidad Autónoma de Madrid,312011| 301006| 312012| 725849| 505023| 725842| 705524| 505017| 724421| 725845| 508046| 312009| 722623| 700293| 312010,Medical| Academic,15.0,60109394| 124832777| 60013839| 60014923| 60172289| 60012769| 60030162| 124832774| 60001741| 60011394| 117499990| 60027282| 60019290| 60026796| 60221947| 60274918| 60030900| 60104561| 60001602| 60009462| 60000292,Universidad Católica de Murcia| Yucatan State Mental Health Institute| Secretaria de Salud| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México Campus Morelos| Mailman School of Public Health| Columbia University| CNRS-UMI 4584 - LaSoL Laboratorio Internacional Solomon Lefschetz| Universidad Carlos III de Madrid| Medizinische Universität Wien| Wiener Werkstaette for Suicide Research| Universidad Complutense de Madrid| Hospital Universitario Fundación Jiménez Díaz| Universidad Autónoma de Madrid| Hospital Universitario Rey Juan Carlos| Hospital General de Villalba| Hospital Universitario Infanta Elena| Centro de Investigación Biomédica En Red de Salud Mental| Instituto de Salud Carlos III| Universidad Católica del Maule| Centre Hospitalier Universitaire de Nîmes,56525220200,24390514100,7004712190,-,Austria| Chile| Mexico| Spain| United States| France,6.0,3200,General Psychology,3,Social Sciences & Management,541,Psychology,39,Psychology,52,Psychology,-,-,SDG 3,Suicide Risk and Self-Harm Dynamics,895,68.999,Adolescent Suicidal Ideation and Risk Factors,4379,97.457,Defensible,Internacional,2.0
