Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Alvarez-Vega, J.",58121184200,Hydrodynamics performance of Newtonian and shear-thinning fluids in a tank stirred with a high shear impeller: Effect of liquid height and off-bottom clearance,"Ramírez-Muñoz, J.| Márquez-Baños, V.E.| Alvarez-Vega, J.| Mompremier, R.| Núñez, J.G.| Guadarrama-Pérez, R.",6.0,16444885600| 56310189600| 58121184200| 57076770000| 57190259456| 57195738016,2023.0,2023-04-01,Chemical Engineering Research and Design,192,-,44-54,-,ISSN-02638762,16411.0,Journal,Institution of Chemical Engineers,English,0.99,28,6.1,28,0.661,28,0.72,15.0,6.0,0.41,14.5,34.0,53.0,0.0,0.0,"Ramírez-Muñoz, J., Márquez-Baños, V.E., Alvarez-Vega, J. and 3 more (...) (2023).Hydrodynamics performance of Newtonian and shear-thinning fluids in a tank stirred with a high shear impeller: Effect of liquid height and off-bottom clearance. Chemical Engineering Research and Design,19244-54",https://www.scopus.com/record/display.url?eid=2-s2.0-85149069144&origin=resultslist,10.1016/j.cherd.2023.02.021,Article,,2-s2.0-85149069144,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60024080| 129238930,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana Unidad Cuajimalpa| C.P. 89930 El Mante,16444885600,57195738016,57195738016,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 219,Chemistry| Engineering - Chemical,37| 36,Physical Sciences| Engineering,40,Engineering,4019| 4004,Resources engineering and extractive metallurgy| Chemical engineering,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Definitive,UAM,1.0
