Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jiménez-Vaca, Ana Luisa",6507319450,Exfoliated Human Olfactory Neuroepithelium: A Source of Neural Progenitor Cells,"Jiménez-Vaca, A.L.| Benitez-King, G.| Ruiz, V.| Ramírez-Rodríguez, G.B.| Hernández-de la Cruz, B.| Salamanca-Gómez, F.A.| González-Márquez, H.| Ramírez-Sánchez, I.| Ortíz-López, L.| Vélez-del Valle, C.| Ordoñez-Razo, R.M.",11.0,6507319450| 56002655000| 7004348629| 55995912800| 57193844649| 7006785528| 7801445359| 26635859500| 16029592300| 57204696512| 7005067297,2018.0,2018-03-01,Molecular Neurobiology,55,3,2516-2523,-,ISSN-08937648,14160.0,Journal,Humana Press Inc.,English,1.09,26,6.9,19,1.472,21,2.03,49.0,17.0,0.65,12.39,30.0,40.0,1.0,0.0,"Jiménez-Vaca, A.L., Benitez-King, G., Ruiz, V. and 8 more (...) (2018).Exfoliated Human Olfactory Neuroepithelium: A Source of Neural Progenitor Cells. Molecular Neurobiology,55(3) 2516-2523",https://www.scopus.com/record/display.url?eid=2-s2.0-85017094223&origin=resultslist,10.1007/s12035-017-0500-z,Article,,2-s2.0-85017094223,28391555,Instituto Nacional de Psiquiatria Ramon de la Fuente| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Nacional de Enfermedades Respiratorias| Instituto Politécnico Nacional,505042| 505002| 505017| 505006| 505037| 505011,Government| Academic,6.0,60008467| 60022848| 60028381| 60001818| 60008205| 60019176| 60017323,Instituto Mexicano del Seguro Social| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Psiquiatría Ramon de la Fuente| Instituto Nacional de Enfermedades Respiratorias| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,6507319450,7005067297,7005067297,-,Mexico,1.0,2801| 2804| 2808,Neuroscience (miscellaneous)| Cellular and Molecular Neuroscience| Neurology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3209| 3101,Neurosciences| Biochemistry and cell biology,-,Interplay of Taste and Olfactory Sensations,588,74.951,Olfactory Mucosa and Neuronal Regeneration Mechanisms,23696,67.355,Very Good,Nacional,6.0
