Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"López, R.",57213074048,Pregnancy rate in dairy cows treated with progesterone for six days during estrus synchronization with PGF2α,"Orozco, M.| Gutiérrez, C.G.| López, R.| Aguilar, C.| Roque, C.| Hernández-Cerón, J.",6.0,57104713200| 55802371707| 57213074048| 57213219119| 57104870100| 6507926293,2016.0,2016-03-01,Animal Reproduction Science,166,-,128-132,-,ISSN-03784320,36360.0,Journal,Elsevier,English,1.1,24,2.7,20,0.657,23,1.58,34.0,6.0,0.5,5.95,51.0,46.0,0.0,0.0,"Orozco, M., Gutiérrez, C.G., López, R. and 3 more (...) (2016).Pregnancy rate in dairy cows treated with progesterone for six days during estrus synchronization with PGF2α. Animal Reproduction Science,166128-132",https://www.scopus.com/record/display.url?eid=2-s2.0-84957665748&origin=resultslist,10.1016/j.anireprosci.2016.01.012,Article,,2-s2.0-84957665748,26833055,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60010210,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco,57104713200,6507926293,6507926293,-,Mexico,1.0,1103| 1310| 3403,Animal Science and Zoology| Endocrinology| Food Animals,5,Life Sciences & Medicine,546| 502| 507,Veterinary Science| Agriculture & Forestry| Biological Sciences,34| 32,Medical and Health| Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3003| 3109,Animal production| Zoology,-,Reproductive Efficiency in Dairy and Meat Production,906,31.001,Enhancing Reproductive Efficiency in Dairy Cows,2158,89.613,Definitive,Nacional,2.0
