Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Monroy-Dosta, Carmen",58648685200,"Effects of spray-dried bovine plasma on growth performance, immune system, and survival of white shrimp (Litopenaeus vannamei)","Cano, A.| Del Rio-Zaragoza, O.B.| Mata-Sotres, J.A.| Galindo-Valdez, L.A.| Monroy-Dosta, C.| Viana, M.T.",6.0,58583036600| 57653537900| 56463034700| 58306704200| 58648685200| 7005844257,2023.0,2023-12-01,Animal Feed Science and Technology,306,-,-,115792,ISSN-03778401,62303.0,Journal,Elsevier B.V.,English,1.08,23,6,7,0.69,15,1.21,18.0,1.0,0.19,5.3,65.0,67.0,0.0,0.0,"Cano, A., Del Rio-Zaragoza, O.B., Mata-Sotres, J.A. and 3 more (...) (2023).Effects of spray-dried bovine plasma on growth performance, immune system, and survival of white shrimp (Litopenaeus vannamei). Animal Feed Science and Technology,306",https://www.scopus.com/record/display.url?eid=2-s2.0-85174195767&origin=resultslist,10.1016/j.anifeedsci.2023.115792,Article,,2-s2.0-85174195767,-,Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana,505046| 505017,Academic,2.0,60014923| 60010210| 60005618,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Baja California,58583036600,7005844257,7005844257,-,Mexico,1.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3003,Animal production,SDG 14,Nutritional Innovations in Pig and Poultry Diets,1287,33.551,Impact of Plasma Proteins on Piglet Growth,56953,64.504,Definitive,Nacional,2.0
