Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mora, Patricia",57196022932,Behavior of lambs at different ages during brief periods of increased sensorial isolation from their mothers,"Mora, P.| Mota, D.| Arch-Tirado, E.| Roldán, P.| Vázquez-Cruz, C.| Terrazas, A.M.| Rosas, M.| Orihuela, A.",8.0,57196022932| 6506739367| 6506357120| 57196020786| 56809259700| 57202923889| 57196019619| 7003430617,2017.0,2017-11-01,Journal of Veterinary Behavior: Clinical Applications and Research,22,-,29-34,-,ISSN-15587878,5000157107.0,Journal,Elsevier USA,English,0.9,35,3.5,7,0.782,15,1.86,47.0,10.0,0.78,3.86,42.0,35.0,0.0,0.0,"Mora, P., Mota, D., Arch-Tirado, E. and 5 more (...) (2017).Behavior of lambs at different ages during brief periods of increased sensorial isolation from their mothers. Journal of Veterinary Behavior: Clinical Applications and Research,2229-34",https://www.scopus.com/record/display.url?eid=2-s2.0-85030983883&origin=resultslist,10.1016/j.jveb.2017.09.004,Article,,2-s2.0-85030983883,-,Universidad Autonoma del Estado de Morelos| Universidad del Valle de México| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505016| 714043| 505017| 505023,Academic,4.0,60010210| 60032442| 60172565| 60014923| 119586163| 60002604| 60025626,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Cuautitlán| Universidad Autónoma Metropolitana| Laboratory of Bioacoustic at National Rehabilitation Institute| Universidad del Valle de México| Universidad Autónoma del Estado de Morelos,57196022932,7003430617,7003430617,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3009| 3003| 3109,Veterinary sciences| Animal production| Zoology,-,Genetic Traits and Production in Livestock,1340,10.464,Lamb Survival and Maternal Behavior in Sheep,13943,76.069,Very Good,Nacional,4.0
