Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Trujillo-Vázquez, S. K.",58037692700,Oxidative stress in the ovaries of mice chronically exposed to a low lead concentration: A generational approach,"Trujillo-Vázquez, S.K.| Gaona-Domínguez, S.| Villeda-González, J.D.| Librado-Osorio, R.| Luna-López, A.| Bonilla-González, E.| Valencia-Quintana, P.R.| Gómez-Olivares, J.L.",8.0,58037692700| 57218369806| 57216224267| 57193795161| 56013551000| 56378007100| 58038198900| 6503993523,2023.0,2023-01-01,Reproductive Toxicology,115,-,40-48,-,ISSN-08906238,24028.0,Journal,Elsevier Inc.,English,0.76,42,6.5,32,0.792,29,0.78,15.0,15.0,1.53,9.8,15.0,18.0,0.0,0.0,"Trujillo-Vázquez, S.K., Gaona-Domínguez, S., Villeda-González, J.D. and 5 more (...) (2023).Oxidative stress in the ovaries of mice chronically exposed to a low lead concentration: A generational approach. Reproductive Toxicology,11540-48",https://www.scopus.com/record/display.url?eid=2-s2.0-85145293328&origin=resultslist,10.1016/j.reprotox.2022.12.001,Article,,2-s2.0-85145293328,36473649,Instituto Nacional de Geriatría| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,714711| 505002| 505017| 505023| 714292,Other| Academic| Government,5.0,60014923| 60017323| 60069652| 60032442| 60108388| 60029589,Universidad Autónoma Metropolitana| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto de Fisiologia Celular de la UNAM| Universidad Nacional Autónoma de México| Instituto Nacional de Geriatría| Universidad Autónoma de Tlaxcala,58037692700,6503993523,58037692700,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3214| 3215,Pharmacology and pharmaceutical sciences| Reproductive medicine,SDG 3,Health Risks of Lead and Cadmium Exposure,824,62.263,Lead Exposure and Antioxidant Response Mechanisms,14020,82.975,Definitive,Nacional,5.0
