Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Espino-López, I. E.",57207856170,Palladium nanoparticles electrodeposition onto glassy carbon from a deep eutectic solvent at 298 K and their catalytic performance toward formic acid oxidation,"Espino-López, I.E.| Romero-Romo, M.| De Oca-Yemha, M.G.M.| Morales-Gil, P.| Ramírez-Silva, M.T.| Mostany, J.| Palomar-Pardavé, M.",7.0,57207856170| 6602576873| 24399524500| 56117026900| 6603801645| 57201663285| 6603788018,2019.0,2019-01-01,Journal of the Electrochemical Society,166,1,D3205-D3211,-,ISSN-00134651,25169.0,Journal,Electrochemical Society Inc.,English,1.02,30,5.8,12,1.153,11,2.44,78.0,52.0,1.83,14.23,9.0,15.0,0.0,0.0,"Espino-López, I.E., Romero-Romo, M., De Oca-Yemha, M.G.M. and 4 more (...) (2019).Palladium nanoparticles electrodeposition onto glassy carbon from a deep eutectic solvent at 298 K and their catalytic performance toward formic acid oxidation. Journal of the Electrochemical Society,166(1) D3205-D3211",https://www.scopus.com/record/display.url?eid=2-s2.0-85063107196&origin=resultslist,10.1149/2.0251901jes,Article,Hybrid gold,2-s2.0-85063107196,-,Universidad Simón Bolívar| Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,607005| 505017| 505005,Academic| Government,3.0,60023193| 60019271| 60028381| 60026438,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Mexicano Del Petroleo| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Simón Bolívar,57207856170,6603788018,-,-,Mexico| Venezuela,2.0,1603| 2105| 2504| 2505| 2508,"Electrochemistry| Renewable Energy, Sustainability and the Environment| Electronic, Optical and Magnetic Materials| Materials Chemistry| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,221| 409| 433,Engineering - Electrical & Electronic| Chemistry| Materials Science,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,4016| 3406,Materials engineering| Physical chemistry,-,Fuel Cells and Polymer Electrolytes,79,97.646,Catalytic Innovations in Formic Acid Fuel Cells,13583,92.101,Very Good,Internacional,2.0
