Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Moguel, Carlos Zetina",57210983185,Drones. Applications in civil engineering and geosciences,"Herrera, R.G.| Navarrete, J.P.U.| Sánchez Y Pinto, I.| Escalante, R.M.| Cabrera, F.Á.| Moguel, C.Z.| Salazar, R.C.",7.0,6506650934| 24554448100| 6504745789| 57210982564| 56672534100| 57210983185| 57210977353,2019.0,2019-01-01,Interciencia,44,6,326-331,-,ISSN-03781844,22962.0,Journal,Interciencia Association,Spanish,0.38,74,0.6,64,0.187,49,3.74,164.0,3.0,0.1,19.65,62.0,72.0,0.0,0.0,"Herrera, R.G., Navarrete, J.P.U., Sánchez Y Pinto, I. and 4 more (...) (2019).Drones. Applications in civil engineering and geosciences. Interciencia,44(6) 326-331",https://www.scopus.com/record/display.url?eid=2-s2.0-85072122774&origin=resultslist,-,Article,,2-s2.0-85072122774,-,Universidad Autonoma de Baja California| Universidad del Mar| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Tecnológico de Mérida| University of Waterloo| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Universidad Autonoma de Yucatan,505046| 715579| 505002| 505017| 708661| 501051| 505011| 505023| 505015,Academic| Government,9.0,60000409| 60014171| 60032442| 60110909| 123159218| 60019176| 60005618| 60023058| 123159664| 60014923| 60017323,"Universidad Autónoma de Yucatán| University of Waterloo| Universidad Nacional Autónoma de México| Instituto Tecnológico de Mérida| Universidad Autónoma de Chichuahua| Instituto Politécnico Nacional| Universidad Autónoma de Baja California| Universidad del Mar, Puerto Ángel| UNASM| Universidad Autónoma Metropolitana| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional",6506650934,57210977353,-,-,Mexico| Canada,2.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Integrating Remote Sensing for Environmental Monitoring,711,82.865,UAV Applications in Remote Sensing and Mapping,3679,97.941,Very Good,Internacional,8.0
