Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pineda Salazar, Sibyl Italia",59195404800,The irregular migration of women from the Northern Triangle of Central America to the United States. A reflection from the perspective of social reproduction theory,"Pineda Salazar, S.I.",1.0,59195404800,2024.0,2024-07-01,Revista de Economia Institucional,26,51,3-25,-,ISSN-01245996,5700167217.0,Journal,Universidad Externado de Colombia,Spanish,0.19,87,0.4,89,0.111,97,0.97,33.0,0.0,0.0,3.64,70.0,70.0,0.0,0.0,"Pineda Salazar, S.I. (2024).The irregular migration of women from the Northern Triangle of Central America to the United States. A reflection from the perspective of social reproduction theory. Revista de Economia Institucional,26(51) 3-25",https://www.scopus.com/record/display.url?eid=2-s2.0-85197132130&origin=resultslist,10.18601/01245996.v26n51.02,Article,Gold|Green,2-s2.0-85197132130,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 131407735,Universidad Autónoma Metropolitana| UAMAzcapotzalco,-,-,59195404800,59195404800,Mexico,1.0,2000,"General Economics,Econometrics and Finance",3,Social Sciences & Management,317,Economics & Econometrics,35,Business and Economics,38| 35,"Economics| Commerce, Management, Tourism And Services",3803| 3502| 3801,"Economic theory| Banking, finance and investment| Applied economics",SDG 5| SDG 10| SDG 16,Migration Dynamics and Socioeconomic Impacts,32,83.519,Gender Dynamics in Migration and Economic Development,30982,51.267,Defensible,Personal,1.0
