Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hurtado-Rios, Jessica J.",57861510100,Transcriptional Analysis and Identification of a Peptidoglycan Hydrolase (PGH) and a Ribosomal Protein with Antimicrobial Activity Produced by Lactiplantibacillus paraplantarum,"Hurtado-Rios, J.J.| Carrasco-Navarro, U.| Almanza-Pérez, J.C.| Rincón-Guevara, M.A.| Ponce-Alquicira, E.",5.0,57861510100| 57191586690| 56013541000| 57193608846| 57203801983,2024.0,2024-12-01,International Journal of Molecular Sciences,25,23,-,12650,ISSN-16616596,25879.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.18,21,9,10,1.273,8,0.32,4.0,1.0,0.14,7.35,56.0,67.0,0.0,0.0,"Hurtado-Rios, J.J., Carrasco-Navarro, U., Almanza-Pérez, J.C. and 2 more (...) (2024).Transcriptional Analysis and Identification of a Peptidoglycan Hydrolase (PGH) and a Ribosomal Protein with Antimicrobial Activity Produced by Lactiplantibacillus paraplantarum. International Journal of Molecular Sciences,25(23) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85212404840&origin=resultslist,10.3390/ijms252312650,Article,Gold|Green,2-s2.0-85212404840,39684362,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57861510100,57203801983,57203801983,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,507| 249| 219| 409| 212| 213,Biological Sciences| Engineering - Petroleum| Engineering - Chemical| Chemistry| Computer Science & Information Systems| Data Science,37| 38| 36| 32,Physical Sciences| Computer Science| Engineering| Life Sciences,31| 34,Biological Sciences| Chemical Sciences,3101| 3404| 3107,Biochemistry and cell biology| Medicinal and biomolecular chemistry| Microbiology,-,Probiotics and Their Impact on Health,525,88.031,Bacteriocins and Lactic Acid Bacteria Applications,443,98.195,Definitive,UAM,1.0
