Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Narvaéz-Velázquez, Paola Berenica",57218700220,"Accuracy of predictive equations for basal energy expenditure prediction: A cross-sectional study in children and adolescents with overweight and obesity of Morelos, Mexico","Ortega, A.H.| Padilla, I.A.O.| Rodríguez, R.R.| Narvaéz-Velázquez, P.B.| Chávez-González, M.J.| Velasco, B.I.E.",6.0,57218700964| 56741557600| 57218701155| 57218700220| 57218701080| 57218700997,2019.0,2019-01-01,Revista Espanola de Nutricion Humana y Dietetica,23,2,-,-,ISSN-21731292,20100195029.0,Journal,Asociacion Espanola de Dietistas-Nutricionistas,Spanish,0.25,82,0.5,81,0.149,86,0.37,37.0,2.0,0.08,12.0,67.0,73.0,0.0,0.0,"Ortega, A.H., Padilla, I.A.O., Rodríguez, R.R. and 3 more (...) (2019).Accuracy of predictive equations for basal energy expenditure prediction: A cross-sectional study in children and adolescents with overweight and obesity of Morelos, Mexico. Revista Espanola de Nutricion Humana y Dietetica,23(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85090096618&origin=resultslist,10.14306/renhyd.23.2.706,Article,Gold|Green,2-s2.0-85090096618,-,Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Universidad Anáhuac,505017| 505037| 702750,Academic| Government,3.0,125056067| 60008205| 119003621| 60010210| 60187511,Unidad de Evaluación y Diagnóstico de Obesidad Infantil| Instituto Nacional de Enfermedades Respiratorias| Hospital General de Cholula| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Anáhuac Querétaro,57218700964,57218700997,56741557600,-,Mexico,1.0,1106| 2916,Food Science| Nutrition and Dietetics,5,Life Sciences & Medicine,534| 502,Nursing| Agriculture & Forestry,34| 32,Medical and Health| Life Sciences,42| 32,Health Sciences| Biomedical And Clinical Sciences,4207| 4206| 3210,Sports science and exercise| Public health| Nutrition and dietetics,SDG 3,Nutrition and Quality of Life in Cancer Care,177,81.622,Energy Expenditure and Metabolic Rate Insights,7490,84.946,Definitive,Nacional,3.0
