Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gómez, Humberto Guadarrama",57221817611,Effects of education on calorie and nutrient intake in Mexican families,"Mina, O.E.C.| Gómez, H.G.",2.0,57201734669| 57221817611,2020.0,2020-12-01,Problemas del Desarrollo,51,203,-,-,ISSN-03017036,23554.0,Journal,Universidad Nacional Autonoma de Mexico,English,0.4,70,0.6,79,0.138,89,0.18,8.0,2.0,0.1,9.58,68.0,73.0,0.0,0.0,"Mina, O.E.C., Gómez, H.G. (2020).Effects of education on calorie and nutrient intake in Mexican families. Problemas del Desarrollo,51(203) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85100311414&origin=resultslist,10.22201/IIEC.20078951E.2020.203.69569,Article,Gold,2-s2.0-85100311414,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57201734669,57221817611,-,-,Mexico,1.0,2002| 3303,Economics and Econometrics| Development,3,Social Sciences & Management,317| 315,Economics & Econometrics| Development Studies,40| 35,Social Sciences| Business and Economics,38,Economics,3803| 3802| 3801,Economic theory| Econometrics| Applied economics,SDG 1| SDG 8| SDG 10,Indigenous Perspectives on Health and Sovereignty,1313,17.724,Indigenous Rights and American Activism Dynamics,20621,21.521,Very Good,UAM,1.0
