Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Zárate-Zárate, Daniel",56728799400,"Synthesis of polyheterocyclic pyrrolo[3,4-b]pyridin-5-ones via a one-pot (Ugi-3CR/aza diels-alder/N-acylation/aromatization/SN2) process. A suitable alternative towards novel Aza-analogues of falipamil","Zamudio-Medina, A.| García-González, A.N.| Herrera-Carrillo, G.K.| Zárate-Zárate, D.| Benavides-Macías, A.| Tamariz, J.| Ibarra, I.A.| Islas-Jácome, A.| González-Zamora, E.",9.0,36188956400| 57201431883| 57201434839| 56728799400| 7004263190| 7003851509| 55000477500| 48161545400| 55989686000,2018.0,2018-01-01,Molecules,23,4,-,763,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.23,20,4.1,22,0.757,19,1.0,34.0,10.0,0.35,11.45,41.0,55.0,0.0,0.0,"Zamudio-Medina, A., García-González, A.N., Herrera-Carrillo, G.K. and 6 more (...) (2018).Synthesis of polyheterocyclic pyrrolo[3,4-b]pyridin-5-ones via a one-pot (Ugi-3CR/aza diels-alder/N-acylation/aromatization/SN2) process. A suitable alternative towards novel Aza-analogues of falipamil. Molecules,23(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85044733474&origin=resultslist,10.3390/molecules23040763,Article,Gold|Green,2-s2.0-85044733474,29584639,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60019176| 60028381| 60032442,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,36188956400,55989686000,55000477500,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,409| 532| 249| 537,Chemistry| Medicine| Engineering - Petroleum| Pharmacy & Pharmacology,34| 32| 37,Medical and Health| Life Sciences| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Innovative Multicomponent Reactions with Isocyanides,3597,91.969,Very Good,Nacional,3.0
