Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Annik, Vivier Bunge",58498625900,Unveiling the antioxidant potential of newly designed phenylethylamine derivatives through computational chemistry: Significance of acid dissociation constants,"Carolina, M.-G.B.| Annik, V.-B.| Raúl, Á.-I.J.| Adriana, P.-G.",4.0,58497652300| 58498625900| 6603748763| 39062031900,2023.0,2023-11-01,Computational and Theoretical Chemistry,1229,-,-,114322,ISSN-2210271X,21000196008.0,Journal,Elsevier B.V.,English,0.6,55,4.2,40,0.405,50,0.55,10.0,2.0,0.19,10.61,56.0,67.0,0.0,0.0,"Carolina, M.-G.B., Annik, V.-B., Raúl, Á.-I.J. and 1 more (...) (2023).Unveiling the antioxidant potential of newly designed phenylethylamine derivatives through computational chemistry: Significance of acid dissociation constants. Computational and Theoretical Chemistry,1229",https://www.scopus.com/record/display.url?eid=2-s2.0-85171457543&origin=resultslist,10.1016/j.comptc.2023.114322,Article,,2-s2.0-85171457543,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,704696| 505017| 505023,Government| Academic,3.0,60028381| 60032442| 60005847| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Quimica| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",58497652300,39062031900,39062031900,-,Mexico,1.0,1303| 1606| 3104,Biochemistry| Physical and Theoretical Chemistry| Condensed Matter Physics,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,507| 409| 439| 249,Biological Sciences| Chemistry| Physics & Astronomy| Engineering - Petroleum,37| 32,Physical Sciences| Life Sciences,34,Chemical Sciences,3406| 3407,Physical chemistry| Theoretical and computational chemistry,-,Radical Mechanisms in Alkaloid Chemistry,1178,12.492,Mechanisms of Radical Scavenging in Antioxidants,7544,93.035,Definitive,Nacional,3.0
