Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Casanueva, Mario",26431785600,"Theoretical lattices and formal concept analysis, tools for metatheoretic structuralism","Aldama, M.E.| López, M.C.",2.0,56613458800| 26431785600,2023.0,2023-01-01,Theoria (Spain),38,1,45-66,-,ISSN-04954548,5800207635.0,Journal,UPV/EHU Press,Spanish,1.44,12,1.3,21,0.332,22,1.34,14.0,1.0,0.37,2.67,65.0,56.0,0.0,0.0,"Aldama, M.E., López, M.C. (2023).Theoretical lattices and formal concept analysis, tools for metatheoretic structuralism. Theoria (Spain),38(1) 45-66",https://www.scopus.com/record/display.url?eid=2-s2.0-85166578532&origin=resultslist,10.1387/theoria.24078,Article,Gold|Green,2-s2.0-85166578532,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080| 60014923,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma Metropolitana,56613458800,26431785600,56613458800,-,Mexico,1.0,1207| 1211,History and Philosophy of Science| Philosophy,1,Arts & Humanities,126| 138,History| Philosophy,33,Arts and Humanities,50,Philosophy And Religious Studies,5002| 5003,History and philosophy of specific fields| Philosophy,-,Star Formation and Galaxy Evolution in High-Redshift Universe,53,86.527,Understanding Galaxy Dynamics through Modified Gravity Models,14925,87.786,Definitive,UAM,1.0
