Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cruz-Hernández, Carlos Alberto",57518881900,Click synthesis of dendronized malonates for the preparation of amphiphilic dendro[60]fullerenes,"Cruz-Hernández, C.| López-Camacho, P.Y.| Basurto-Islas, G.| Rojas, A.| Guadarrama, P.| Martínez-Herrera, M.",6.0,57518881900| 56013726000| 56013598800| 57108765000| 6603549066| 6508280828,2024.0,2024-04-01,Organic and Biomolecular Chemistry,22,16,3328-3339,-,ISSN-14770520,26388.0,Journal,Royal Society of Chemistry,English,0.71,48,5.2,37,0.6,38,4.08,49.0,0.0,0.0,6.81,70.0,70.0,0.0,0.0,"Cruz-Hernández, C., López-Camacho, P.Y., Basurto-Islas, G. and 3 more (...) (2024).Click synthesis of dendronized malonates for the preparation of amphiphilic dendro[60]fullerenes. Organic and Biomolecular Chemistry,22(16) 3328-3339",https://www.scopus.com/record/display.url?eid=2-s2.0-85189617998&origin=resultslist,10.1039/d3ob01986a,Article,,2-s2.0-85189617998,38584463,Universidad de Guanajuato| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505020| 505002| 505017| 505011| 505023,Government| Academic,5.0,60024080| 60033291| 60017323| 60019176| 60005971| 60032442,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad de Guanajuato| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Instituto de Investigaciones en Materiales| Universidad Nacional Autónoma de México,57518881900,6508280828,6508280828,-,Mexico,1.0,1303| 1605| 1606,Biochemistry| Organic Chemistry| Physical and Theoretical Chemistry,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,507| 409| 249,Biological Sciences| Chemistry| Engineering - Petroleum,32| 37,Life Sciences| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,-,Fullerene Dynamics and Electronic Properties Exploration,1111,9.876,Fullerene Nanoparticles in Therapeutic Applications,6380,91.216,Definitive,Nacional,5.0
