Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rocha, Luis",57860487000,Risks involved in vertical shafts construction for the eastern drainage tunnel in Mexico,"Jiménez, V.| Rocha, L.| Poó, A.",3.0,57562415900| 57860487000| 57860487100,2022.0,2022-01-01,Revista Ingenieria de Construccion,37,1,103-116,-,ISSN-07162952,21100220436.0,Journal,Potificia Universidad Catolica de Chile,English,0.43,69,1,78,0.209,77,0.71,24.0,0.0,0.0,14.94,81.0,80.0,0.0,0.0,"Jiménez, V., Rocha, L., Poó, A. (2022).Risks involved in vertical shafts construction for the eastern drainage tunnel in Mexico. Revista Ingenieria de Construccion,37(1) 103-116",https://www.scopus.com/record/display.url?eid=2-s2.0-85136617191&origin=resultslist,10.7764/RIC.00016.21,Article,Hybrid gold|Green,2-s2.0-85136617191,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57562415900,57860487100,57562415900,-,Mexico,1.0,2205| 2215,Civil and Structural Engineering| Building and Construction,2,Engineering & Technology,106| 220,Architecture| Engineering - Civil & Structural,36,Engineering,40| 33,Engineering| Built Environment And Design,3302| 4005,Building| Civil engineering,SDG 11,Seismic Resilience in Structural Design and Analysis,328,87.443,Seismic Performance of Infilled Reinforced Concrete Structures,6335,95.147,Other,UAM,1.0
