Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"de la Cruz Córdoba, Elizabeth Alejandra",58108927000,Cerebellar Cognitive Affective Syndrome in Mexican Pediatric Patients with Ataxia-Telangiectasia,"De la Cruz Córdoba, E.A.| González Medrano, J.A.| Herrera Mora, P.| Gómez-Garza, G.| González-Serrano, M.E.| Yamazaki-Nakashimada, M.A.| Correa-Ramírez, C.A.",7.0,58108927000| 58109379800| 40161573400| 24338116000| 23485094500| 12796087100| 56677836000,2024.0,2024-04-01,Cerebellum,23,2,363-373,-,ISSN-14734222,14853.0,Journal,Springer,English,1.14,23,4.9,37,1.016,21,1.92,25.0,3.0,0.6,5.01,38.0,43.0,0.0,0.0,"De la Cruz Córdoba, E.A., González Medrano, J.A., Herrera Mora, P. and 4 more (...) (2024).Cerebellar Cognitive Affective Syndrome in Mexican Pediatric Patients with Ataxia-Telangiectasia. Cerebellum,23(2) 363-373",https://www.scopus.com/record/display.url?eid=2-s2.0-85148451486&origin=resultslist,10.1007/s12311-023-01529-1,Article,,2-s2.0-85148451486,36806980,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,505017| 505041,Government| Academic,2.0,60014923| 60004914,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatría,58108927000,56677836000,56677836000,-,Mexico,1.0,2728| 2808,Neurology (clinical)| Neurology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,52| 32,Psychology| Biomedical And Clinical Sciences,5204| 3209| 5202,Cognitive and computational psychology| Neurosciences| Biological psychology,-,"Interplay of DNA, RNA, and Protein Dynamics",17,81.426,Ataxia Telangiectasia and ATM Protein Dynamics,9307,82.179,Definitive,Nacional,2.0
