Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Leite, Marcia de Paula",8912885700,Platform-mediated work: Characteristics and meanings from the Brazilian and Mexico experiences,"Leite, M.| Páez, C.S.| Franco, E.M.",3.0,8912885700| 57194455576| 59781663000,2024.0,2024-01-01,Estudios Sociologicos,42,-,-,e2697,ISSN-01854186,14377.0,Journal,"Colegio de Mexico, A.C., Departamento de Publicaciones",Spanish,0.72,47,0.6,74,0.227,56,0.26,4.0,0.0,0.0,3.52,70.0,70.0,0.0,0.0,"Leite, M., Páez, C.S., Franco, E.M. (2024).Platform-mediated work: Characteristics and meanings from the Brazilian and Mexico experiences. Estudios Sociologicos,42",https://www.scopus.com/record/display.url?eid=2-s2.0-105004474943&origin=resultslist,10.24201/es.2024v42.e2697,Article,Gold|Green,2-s2.0-105004474943,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,132550422| 60023193| 132550639,UAMC/México y Unicamp/Brasil| Universidad Autónoma Metropolitana - Azcapotzalco| UAMCuajimalpa,8912885700,59781663000,-,-,Mexico,1.0,3312| 3320,Sociology and Political Science| Political Science and International Relations,3,Social Sciences & Management,340| 342,Politics & International Studies| Sociology,40,Social Sciences,44,Human Society,4410| 4402| 4401,Sociology| Criminology| Anthropology,SDG 8,Collective Bargaining and Taxation in Labor Markets,971,55.199,Platform Economy and Worker Dynamics in Gig Labor,5483,99.517,Definitive,UAM,1.0
