Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez, Estefany Cuevas",58002012900,"Updated systematic list of the estuarine macroalgae from Veracruz, Mexico","Sánchez, E.C.| Dreckmann, K.M.| Resendiz, M.L.N.| Sentíes, A.",4.0,58002012900| 6507105474| 56205756200| 57154686000,2022.0,2022-01-01,Acta Botanica Mexicana,-,129,-,e2105,ISSN-01877151,19200156903.0,Journal,"Instituto de Ecologia, A.C.",English| Spanish,0.65,53,1.5,67,0.253,67,0.84,14.0,2.0,0.1,9.73,63.0,76.0,0.0,0.0,"Sánchez, E.C., Dreckmann, K.M., Resendiz, M.L.N. and 1 more (...) (2022).Updated systematic list of the estuarine macroalgae from Veracruz, Mexico. Acta Botanica Mexicana,(129) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85143773271&origin=resultslist,10.21829/ABM129.2022.2105,Article,Gold|Green,2-s2.0-85143773271,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,58002012900,57154686000,6507105474,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3109| 3108| 3104,Zoology| Plant biology| Evolutionary biology,SDG 14,Marine Ecosystem Dynamics and Climate Resilience,1088,48.79,Diversity and Records of Marine Macroalgae,56593,30.263,Definitive,UAM,1.0
