Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sanz-Casado, Elías",6508331825,Scientometric analysis of research in energy efficiency and citizen science through projects and publications,"Filippo, D.D.| Lascurain, M.L.| Pandiella-Dominique, A.| Sanz-Casado, E.",4.0,24079774200| 6507747543| 36627490900| 6508331825,2020.0,2020-06-01,Sustainability (Switzerland),12,12,-,5175,ISSN-20711050,21100240100.0,Journal,MDPI,English,1.24,21,3.9,16,0.612,25,1.8,75.0,14.0,0.57,14.08,32.0,43.0,0.0,0.0,"Filippo, D.D., Lascurain, M.L., Pandiella-Dominique, A. and 1 more (...) (2020).Scientometric analysis of research in energy efficiency and citizen science through projects and publications. Sustainability (Switzerland),12(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85086923385&origin=resultslist,10.3390/su12125175,Article,Gold|Green,2-s2.0-85086923385,-,Universidad Carlos III de Madrid| Universidad Autónoma Metropolitana| Universidad Autónoma de Madrid,312011| 505017| 312010,Academic,3.0,60014923| 60026796| 60271638| 60001741,Universidad Autónoma Metropolitana| Universidad Autónoma de Madrid| Investigación Avanzada sobre Evaluación de la Ciencia y la Universidad (INAECU)| Universidad Carlos III de Madrid,24079774200,6508331825,24079774200,-,Spain| Mexico,2.0,1701| 1705| 1708| 2102| 2105| 2301| 2308| 3305,"Computer Science (miscellaneous)| Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Environmental Science (miscellaneous)| Management, Monitoring, Policy and Law| Geography, Planning and Development",3| 2,Social Sciences & Management| Engineering & Technology,249| 424| 425| 212| 221,Engineering - Petroleum| Environmental Sciences| Geography| Computer Science & Information Systems| Engineering - Electrical & Electronic,36| 37| 40| 38,Engineering| Physical Sciences| Social Sciences| Computer Science,MD,Multidisciplinary,MD,Multidisciplinary,SDG 4| SDG 7| SDG 13| SDG 16,Integrating Forestry and Technology for Sustainability,917,64.225,Citizen Science in Environmental Monitoring and Decision Making,3109,98.448,Very Good,Internacional,1.0
