Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cerón, Ricardo",57363994000,"Hen lysozyme fibrillogenesis, molten globule intermediate and effect of copper salts","Cerón, R.| Peimbert, M.| Rojo-Domínguez, A.| Nájera, H.",4.0,57363994000| 24281726300| 6603001791| 6507239121,2023.0,2023-01-01,Journal of Biomolecular Structure and Dynamics,41,2,423-434,-,ISSN-07391102,17596.0,Journal,Taylor and Francis Ltd.,English,0.84,37,8.9,18,0.6,44,0.41,14.0,4.0,0.23,12.86,43.0,65.0,0.0,0.0,"Cerón, R., Peimbert, M., Rojo-Domínguez, A. and 1 more (...) (2023).Hen lysozyme fibrillogenesis, molten globule intermediate and effect of copper salts. Journal of Biomolecular Structure and Dynamics,41(2) 423-434",https://www.scopus.com/record/display.url?eid=2-s2.0-85120712550&origin=resultslist,10.1080/07391102.2021.2006090,Article,,2-s2.0-85120712550,34821199,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,57363994000,6507239121,6507239121,-,Mexico,1.0,1312| 1315,Molecular Biology| Structural Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3101,Biochemistry and cell biology,-,Prion Proteins and Amyloid Aggregation in Disease,126,79.137,Amyloid Formation in Lysozyme Proteins,40363,84.555,Defensible,UAM,1.0
