Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Díaz-Domínguez, G.",59276664000,Algae as nutritional and bioactive food ingredients,"Díaz-Godínez1, G.| Peña-Solis, K.|  Díaz-Domínguez, G.",3.0,59273847400| 58641738900| 59276664000,2024.0,2024-01-01,Revista Mexicana de Ingeniera Quimica,23,2,-,Bio24209,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,English,0.4,72,2.6,59,0.238,68,1.45,22.0,2.0,0.23,8.56,45.0,62.0,0.0,0.0,"Díaz-Godínez1, G., Peña-Solis, K.,  Díaz-Domínguez, G. (2024).Algae as nutritional and bioactive food ingredients. Revista Mexicana de Ingeniera Quimica,23(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85201555186&origin=resultslist,10.24275/rmiq/Bio24209,Article,Bronze,2-s2.0-85201555186,-,Universidad Autónoma Metropolitana| Universidad Autónoma de Tlaxcala,505017| 714292,Academic,2.0,60029589| 60028381,Universidad Autónoma de Tlaxcala| Universidad Autónoma Metropolitana -Unidad Iztapalapa,59273847400,59276664000,59273847400,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",3006| 4004| 3106,Food sciences| Chemical engineering| Industrial biotechnology,SDG 3,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgae as Sources of Bioactive Compounds,26897,98.021,Definitive,Nacional,2.0
