Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Corrales-Hernández, Alejandro",57216196153,"Physiological responses in horses, donkeys and mules sold at livestock markets","Corrales-Hernández, A.| Mota-Rojas, D.| Guerrero-Legarreta, I.| Roldan-Santiago, P.| Rodríguez-Salinas, S.| Yáñez-Pizaña, A.| de la Cruz, L.| González-Lozano, M.| Mora-Medina, P.",9.0,57216196153| 6506739367| 55989647900| 42262742600| 57216196256| 55377055200| 57191488464| 56013674900| 54383862300,2018.0,2018-04-01,International Journal of Veterinary Science and Medicine,6,1,97-102,-,ISSN-23144599,21100976837.0,Journal,"Faculty of Veterinary Medicine, Cairo University",English,0.64,55,-,-,-,-,0.53,17.0,10.0,1.58,4.44,41.0,18.0,0.0,0.0,"Corrales-Hernández, A., Mota-Rojas, D., Guerrero-Legarreta, I. and 6 more (...) (2018).Physiological responses in horses, donkeys and mules sold at livestock markets. International Journal of Veterinary Science and Medicine,6(1) 97-102",https://www.scopus.com/record/display.url?eid=2-s2.0-85052761023&origin=resultslist,10.1016/j.ijvsm.2018.03.002,Article,Gold|Green,2-s2.0-85052761023,-,Universidad del Valle de México| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,714043| 505017| 505023,Academic,3.0,60010210| 60014923| 60028381| 60002604| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad del Valle de México| Universidad Nacional Autónoma de México,57216196153,54383862300,6506739367,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3003| 3005| 3009,Animal production| Fisheries sciences| Veterinary sciences,-,Animal Welfare and Production in Livestock Systems,1094,40.419,Animal Welfare and Transport Stress in Livestock,11006,81.564,Defensible,Nacional,3.0
