Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Estrella-Parra, Edgar Antonio",56079039100,"The Tillandsia genus: History, uses, chemistry, and biological activity","Estrella-Parra, E.| Flores-Cruz, M.| Blancas-Flores, G.| Koch, S.D.| Alarcón-Aguilar, F.J.",5.0,56079039100| 6507403501| 56013707500| 7202385879| 55989721500,2019.0,2019-01-01,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,18,3,239-264,-,ISSN-07177917,19200156945.0,Journal,Universidad de Santiago de Chile,English,0.53,63,1.1,63,0.247,50,1.16,43.0,21.0,0.98,9.22,24.0,30.0,0.0,0.0,"Estrella-Parra, E., Flores-Cruz, M., Blancas-Flores, G. and 2 more (...) (2019).The Tillandsia genus: History, uses, chemistry, and biological activity. Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,18(3) 239-264",https://www.scopus.com/record/display.url?eid=2-s2.0-85067252927&origin=resultslist,-,Article,,2-s2.0-85067252927,-,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,505017| 505003| 505023,Academic,3.0,60014923| 60028381| 60032442| 60005058| 122702973| 60033065,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Iztacala| Programa de Investigación Sierra Nevada| Colegio De Postgraduados Campus Montecillo,56079039100,55989721500,55989721500,-,Mexico,1.0,1110| 2707| 3002| 3004,Plant Science| Complementary and Alternative Medicine| Drug Discovery| Pharmacology,5,Life Sciences & Medicine,502| 537| 532,Agriculture & Forestry| Pharmacy & Pharmacology| Medicine,32| 34,Life Sciences| Medical and Health,32| 42| 30,"Biomedical And Clinical Sciences| Health Sciences| Agricultural, Veterinary And Food Sciences",4208| 3214| 3006,"Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences| Food sciences",SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Antioxidant Capacity of Plant Extracts and Compounds,75690,51.007,Very Good,Nacional,3.0
