Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez-Miranda, Elizabeth",16444499900,Anandamide inhibits FcεRI-dependent degranulation and cytokine synthesis in mast cells through CB2 and GPR55 receptor activation. Possible involvement of CB2-GPR55 heteromers,"Cruz, S.L.| Sánchez-Miranda, E.| Castillo-Arellano, J.I.| Cervantes-Villagrana, R.D.| Ibarra-Sánchez, A.| González-Espinosa, C.",6.0,7005359694| 16444499900| 56296853400| 57194489044| 56013651700| 7003351732,2018.0,2018-11-01,International Immunopharmacology,64,-,298-307,-,ISSN-15675769,22432.0,Journal,Elsevier B.V.,English,1.04,28,5.6,26,0.953,28,1.2,24.0,40.0,1.22,13.11,13.0,24.0,0.0,0.0,"Cruz, S.L., Sánchez-Miranda, E., Castillo-Arellano, J.I. and 3 more (...) (2018).Anandamide inhibits FcεRI-dependent degranulation and cytokine synthesis in mast cells through CB2 and GPR55 receptor activation. Possible involvement of CB2-GPR55 heteromers. International Immunopharmacology,64298-307",https://www.scopus.com/record/display.url?eid=2-s2.0-85053453614&origin=resultslist,10.1016/j.intimp.2018.09.006,Article,,2-s2.0-85053453614,30243065,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Government| Academic,3.0,60019176| 60017323| 60010210,Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Xochimilco,7005359694,7003351732,7005359694,-,Mexico,1.0,2403| 2723| 3004,Immunology| Immunology and Allergy| Pharmacology,5,Life Sciences & Medicine,507| 532| 537,Biological Sciences| Medicine| Pharmacy & Pharmacology,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214| 3204,Pharmacology and pharmaceutical sciences| Immunology,SDG 3,Cannabis Effects on Health and Regulation,607,79.202,GPR55 Receptor's Role in Cannabinoid Signaling,63670,81.093,Defensible,Nacional,3.0
