Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Díaz-Leyva, Pedro",8414986600,Out-of-equilibrium assembly of colloidal particles at air/water interface tuned by their chemical modification,"Kozina, A.| Ramos, S.| Díaz-Leyva, P.| Castillo, R.",4.0,36677460300| 36475657700| 8414986600| 7202163556,2016.0,2016-08-04,Journal of Physical Chemistry C,120,30,16879-16886,-,ISSN-19327447,5200153123.0,Journal,American Chemical Society,English,1.2,20,7.9,5,1.964,5,0.63,23.0,20.0,0.84,10.69,27.0,33.0,0.0,0.0,"Kozina, A., Ramos, S., Díaz-Leyva, P. and 1 more (...) (2016).Out-of-equilibrium assembly of colloidal particles at air/water interface tuned by their chemical modification. Journal of Physical Chemistry C,120(30) 16879-16886",https://www.scopus.com/record/display.url?eid=2-s2.0-84982861469&origin=resultslist,10.1021/acs.jpcc.6b06145,Article,,2-s2.0-84982861469,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,36677460300,7202163556,36677460300,-,Mexico,1.0,1606| 2100| 2504| 2508,"Physical and Theoretical Chemistry| General Energy| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,221| 249| 433| 409,Engineering - Electrical & Electronic| Engineering - Petroleum| Materials Science| Chemistry,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,-,-,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Capillary Forces and Self-Assembly at Liquid Interfaces,32597,77.181,Very Good,Nacional,2.0
"Díaz-Leyva, Pedro",8414986600,Suppressing the Formation of High n-Phase and 3D Perovskites in the Fabrication of Ruddlesden-Popper Perovskite Thin Films by Bulky Organic Cation Engineering,"Vázquez-Cárdenas, R.| Rodríguez-Romero, J.| Echeverría-Arrondo, C.| Sanchez-Diaz, J.| Chirvony, V.S.| Martínez-Pastor, J.P.| Díaz-Leyva, P.| Reyes-Gómez, J.| Zarazua, I.| Mora-Seró, I.",10.0,57193887553| 55674709800| 24758072500| 57216563714| 6701492697| 55752489700| 8414986600| 6603147506| 36550733400| 6602706852,2022.0,2022-04-12,Chemistry of Materials,34,7,3076-3088,-,ISSN-08974756,12878.0,Journal,American Chemical Society,English,1.57,12,15.9,4,2.869,4,2.02,48.0,20.0,1.32,15.1,16.0,22.0,0.0,0.0,"Vázquez-Cárdenas, R., Rodríguez-Romero, J., Echeverría-Arrondo, C. and 7 more (...) (2022).Suppressing the Formation of High n-Phase and 3D Perovskites in the Fabrication of Ruddlesden-Popper Perovskite Thin Films by Bulky Organic Cation Engineering. Chemistry of Materials,34(7) 3076-3088",https://www.scopus.com/record/display.url?eid=2-s2.0-85127602374&origin=resultslist,10.1021/acs.chemmater.1c04135,Article,,2-s2.0-85127602374,-,Universidad Autónoma Metropolitana| Universidad de Colima| University of Valencia| Universidad de Guadalajara| Jaume I University| Universidad Nacional Autónoma de México,505017| 505054| 312049| 505019| 312050| 505023,Academic,6.0,60002676| 60024551| 60005847| 60032442| 60002644| 60028381| 60008943,"Universidad Jaume I| Universidad de Colima| Universidad Nacional Autónoma de México, Facultad de Quimica| Universidad Nacional Autónoma de México| Universitat de València| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guadalajara",57193887553,6602706852,55674709800| 6602706852,-,Spain| Mexico,2.0,1500| 1600| 2505,General Chemical Engineering| General Chemistry| Materials Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 433| 219,Chemistry| Materials Science| Engineering - Chemical,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,SDG 7,Perovskite and Dye-Sensitized Solar Cell Innovations,73,99.477,Hybrid Perovskites in Optoelectronic Applications,5961,99.789,Definitive,Internacional,4.0
"Díaz-Leyva, Pedro",8414986600,Self-assembly and speed distributions of active granular particles,"Sánchez, R.| Díaz-Leyva, P.",2.0,24470492300| 8414986600,2018.0,2018-06-01,Physica A: Statistical Mechanics and its Applications,499,-,11-19,-,ISSN-03784371,29115.0,Journal,Elsevier B.V.,English,1.26,19,4,8,0.699,31,0.87,16.0,19.0,1.22,8.21,28.0,24.0,0.0,0.0,"Sánchez, R., Díaz-Leyva, P. (2018).Self-assembly and speed distributions of active granular particles. Physica A: Statistical Mechanics and its Applications,49911-19",https://www.scopus.com/record/display.url?eid=2-s2.0-85041502195&origin=resultslist,10.1016/j.physa.2018.01.031,Article,,2-s2.0-85041502195,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,24470492300,8414986600,24470492300,-,Mexico,1.0,2613| 3104,Statistics and Probability| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,344| 439| 431| 213,Statistics & Operational Research| Physics & Astronomy| Mathematics| Data Science,37,Physical Sciences,49,Mathematical Sciences,4902| 4901,Mathematical physics| Applied mathematics,-,Collective Control Systems in Robotic Networks,314,90.647,Dynamics and Applications of Active Matter Systems,5003,98.39,Very Good,UAM,1.0
"Díaz-Leyva, Pedro",8414986600,Microscopic Viscoelasticity of Polymer Solutions and Gels Observed from Translation and Rotation of Anisotropic Colloid Probes,"Gutiérrez-Sosa, C.| Merino-González, A.| Sánchez, R.| Kozina, A.| Díaz-Leyva, P.",5.0,57204640064| 57195247836| 24470492300| 36677460300| 8414986600,2018.0,2018-11-27,Macromolecules,51,22,9203-9212,-,ISSN-00249297,21100779404.0,Journal,American Chemical Society,English,1.5,13,9.9,3,2.243,2,0.7,23.0,11.0,0.09,11.03,40.0,72.0,0.0,0.0,"Gutiérrez-Sosa, C., Merino-González, A., Sánchez, R. and 2 more (...) (2018).Microscopic Viscoelasticity of Polymer Solutions and Gels Observed from Translation and Rotation of Anisotropic Colloid Probes. Macromolecules,51(22) 9203-9212",https://www.scopus.com/record/display.url?eid=2-s2.0-85056541721&origin=resultslist,10.1021/acs.macromol.8b01005,Article,,2-s2.0-85056541721,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57204640064,8414986600,36677460300,-,Mexico,1.0,1604| 1605| 2505| 2507,Inorganic Chemistry| Organic Chemistry| Materials Chemistry| Polymers and Plastics,2| 4,Engineering & Technology| Natural Sciences,249| 433| 409,Engineering - Petroleum| Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Mechanical Properties and Fluid Dynamics in Drilling,371,68.411,Viscoelastic Properties of Actin Networks in Cells,10798,88.463,Very Good,Nacional,2.0
"Díaz-Leyva, Pedro",8414986600,Bilayers of Janus and homogeneous particle mixtures trapped at an air/water interface,"Kozina, A.| Ramos, S.| Díaz-Leyva, P.| Castillo, R.",4.0,36677460300| 36475657700| 8414986600| 7202163556,2018.0,2018-01-01,Soft Matter,14,14,2582-2585,-,ISSN-1744683X,145691.0,Journal,Royal Society of Chemistry,English,1.04,28,6.2,12,1.171,13,0.88,26.0,8.0,0.4,12.43,46.0,52.0,0.0,0.0,"Kozina, A., Ramos, S., Díaz-Leyva, P. and 1 more (...) (2018).Bilayers of Janus and homogeneous particle mixtures trapped at an air/water interface. Soft Matter,14(14) 2582-2585",https://www.scopus.com/record/display.url?eid=2-s2.0-85045045878&origin=resultslist,10.1039/c7sm02418e,Article,,2-s2.0-85045045878,29577140,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,36677460300,7202163556,36677460300,-,Mexico,1.0,1600| 3104,General Chemistry| Condensed Matter Physics,4,Natural Sciences,409| 439,Chemistry| Physics & Astronomy,37,Physical Sciences,40| 51| 34,Engineering| Physical Sciences| Chemical Sciences,-,-,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Janus Nanoparticles in Colloidal Systems and Applications,7187,94.149,Definitive,Nacional,2.0
"Díaz-Leyva, Pedro",8414986600,Equilibrium clustering of colloidal particles at an oil/water interface due to competing long-range interactions,"Pérez-Juárez, D.| Sánchez, R.| Díaz-Leyva, P.| Kozina, A.",4.0,57215859461| 24470492300| 8414986600| 36677460300,2020.0,2020-07-01,Journal of Colloid and Interface Science,571,-,232-238,-,ISSN-00219797,26950.0,Journal,Academic Press Inc.,English,1.4,16,13.6,5,1.538,8,0.7,22.0,6.0,0.17,17.17,50.0,67.0,0.0,0.0,"Pérez-Juárez, D., Sánchez, R., Díaz-Leyva, P. and 1 more (...) (2020).Equilibrium clustering of colloidal particles at an oil/water interface due to competing long-range interactions. Journal of Colloid and Interface Science,571232-238",https://www.scopus.com/record/display.url?eid=2-s2.0-85082111698&origin=resultslist,10.1016/j.jcis.2020.03.038,Article,,2-s2.0-85082111698,32200167,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57215859461,36677460300,36677460300,-,Mexico,1.0,1505| 2502| 2504| 2508,"Colloid and Surface Chemistry| Biomaterials| Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,219| 433,Engineering - Chemical| Materials Science,36,Engineering,51| 34| 40,Physical Sciences| Chemical Sciences| Engineering,-,-,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Capillary Forces and Self-Assembly at Liquid Interfaces,32597,77.181,Very Good,Nacional,2.0
"Díaz-Leyva, Pedro",8414986600,Synthesis and cis-trans kinetics of an azobenzene-based molecular switch for light-responsive silica surfaces,"Briceño-Ahumada, Z.| Tapia-Burgos, J.A.| Díaz-Leyva, P.| Cadena-Aguilar, A.| Garcia-Hernandez, F.| Kozina, A.",6.0,57006727600| 57217225907| 8414986600| 58563951900| 58563828200| 36677460300,2023.0,2023-11-15,Journal of Molecular Liquids,390,-,-,122900,ISSN-01677322,26965.0,Journal,Elsevier B.V.,English,1.11,22,10.3,9,0.918,15,1.57,26.0,6.0,0.58,10.34,34.0,44.0,0.0,0.0,"Briceño-Ahumada, Z., Tapia-Burgos, J.A., Díaz-Leyva, P. and 3 more (...) (2023).Synthesis and cis-trans kinetics of an azobenzene-based molecular switch for light-responsive silica surfaces. Journal of Molecular Liquids,390",https://www.scopus.com/record/display.url?eid=2-s2.0-85169883672&origin=resultslist,10.1016/j.molliq.2023.122900,Article,,2-s2.0-85169883672,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57006727600,36677460300,36677460300,-,Mexico,1.0,1606| 1607| 2504| 2505| 3104| 3107,"Physical and Theoretical Chemistry| Spectroscopy| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,439| 249| 433| 409,Physics & Astronomy| Engineering - Petroleum| Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,3406| 4004,Physical chemistry| Chemical engineering,-,Liquid Crystal Innovations in Optical Applications,165,61.871,Azobenzene Polymers in Light-Responsive Applications,68702,12.52,Definitive,Nacional,2.0
"Díaz-Leyva, Pedro",8414986600,Rotational and translational dynamics of anisotropic granular particles,"Sánchez, R.| Diaz-Leyva, P.",2.0,24470492300| 8414986600,2018.0,2018-08-29,Journal of Statistical Mechanics: Theory and Experiment,2018,8,-,083210,ISSN-17425468,145274.0,Journal,Institute of Physics Publishing,English,0.73,48,3.9,9,0.476,60,0.44,8.0,4.0,0.29,6.84,58.0,59.0,0.0,0.0,"Sánchez, R., Diaz-Leyva, P. (2018).Rotational and translational dynamics of anisotropic granular particles. Journal of Statistical Mechanics: Theory and Experiment,2018(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85053135912&origin=resultslist,10.1088/1742-5468/aad7c3,Article,,2-s2.0-85053135912,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,24470492300,8414986600,24470492300,-,Mexico,1.0,1804| 2613| 3109,"Statistics, Probability and Uncertainty| Statistics and Probability| Statistical and Nonlinear Physics",2| 4,Engineering & Technology| Natural Sciences,439| 344| 431| 213,Physics & Astronomy| Statistics & Operational Research| Mathematics| Data Science,37,Physical Sciences,49| 51,Mathematical Sciences| Physical Sciences,4902| 5103,Mathematical physics| Classical physics,-,Modeling Granular Flow Dynamics in Engineering Systems,1122,29.496,Dynamics and Segregation in Granular Materials,4779,80.602,Definitive,UAM,1.0
"Díaz-Leyva, Pedro",8414986600,Dynamics of granular particles with interactions at a distance,"Rojas-Martínez, R.E.| Díaz-Leyva, P.| Sánchez, R.",3.0,57215935340| 8414986600| 24470492300,2020.0,2020-01-01,Journal of Statistical Mechanics: Theory and Experiment,2020,1,-,013207,ISSN-17425468,145274.0,Journal,Institute of Physics Publishing,English,0.85,41,3.6,17,0.428,60,0.63,10.0,3.0,0.26,7.61,62.0,61.0,0.0,0.0,"Rojas-Martínez, R.E., Díaz-Leyva, P., Sánchez, R. (2020).Dynamics of granular particles with interactions at a distance. Journal of Statistical Mechanics: Theory and Experiment,2020(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85082433514&origin=resultslist,10.1088/1742-5468/ab54b9,Article,,2-s2.0-85082433514,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57215935340,24470492300,24470492300,-,Mexico,1.0,1804| 2613| 3109,"Statistics, Probability and Uncertainty| Statistics and Probability| Statistical and Nonlinear Physics",4| 2,Natural Sciences| Engineering & Technology,213| 439| 344| 431,Data Science| Physics & Astronomy| Statistics & Operational Research| Mathematics,37,Physical Sciences,51| 49,Physical Sciences| Mathematical Sciences,4902| 5103,Mathematical physics| Classical physics,-,Modeling Granular Flow Dynamics in Engineering Systems,1122,29.496,Dynamics and Segregation in Granular Materials,4779,80.602,Very Good,UAM,1.0
"Díaz-Leyva, Pedro",8414986600,Self-assembling and phase coexistence of SW trimers as complex amphiphile analogues. I. Simulations,"Vargas, L.D.| Chapela, G.A.| Guzmán, O.| Díaz Leyva, P.| Sánchez, R.| del Río, F.",6.0,57215071946| 55993718800| 57205894680| 8414986600| 24470492300| 55993728700,2020.0,2020-06-01,Molecular Physics,118,9-10,-,e1726519,ISSN-00268976,26990.0,Journal,Taylor and Francis Ltd.,English,0.72,49,3.1,48,0.54,42,0.94,22.0,2.0,0.08,12.45,68.0,75.0,0.0,0.0,"Vargas, L.D., Chapela, G.A., Guzmán, O. and 3 more (...) (2020).Self-assembling and phase coexistence of SW trimers as complex amphiphile analogues. I. Simulations. Molecular Physics,118(9-10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85079796719&origin=resultslist,10.1080/00268976.2020.1726519,Article,,2-s2.0-85079796719,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57215071946,55993728700,55993728700,-,Mexico,1.0,1304| 1312| 1606| 3104,Biophysics| Molecular Biology| Physical and Theoretical Chemistry| Condensed Matter Physics,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,249| 507| 409| 439,Engineering - Petroleum| Biological Sciences| Chemistry| Physics & Astronomy,37| 32,Physical Sciences| Life Sciences,34,Chemical Sciences,3406| 3407,Physical chemistry| Theoretical and computational chemistry,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Janus Nanoparticles in Colloidal Systems and Applications,7187,94.149,Defensible,UAM,1.0
