Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Franco, J. G.",54929985900,Exploratory survey of initial image quality in new digital mammography units prior to use in patients in Mexico,"Gaona, E.| Rivera, T.| Molina-Frechero, N.| Franco, J.G.",4.0,24832663600| 56971491300| 55995913500| 54929985900,2018.0,2018-11-01,Applied Radiation and Isotopes,141,-,266-269,-,ISSN-09698043,40907.0,Journal,Elsevier Ltd,English,1.09,26,2.1,47,0.543,40,0.6,18.0,4.0,0.14,7.34,58.0,68.0,0.0,0.0,"Gaona, E., Rivera, T., Molina-Frechero, N. and 1 more (...) (2018).Exploratory survey of initial image quality in new digital mammography units prior to use in patients in Mexico. Applied Radiation and Isotopes,141266-269",https://www.scopus.com/record/display.url?eid=2-s2.0-85050200485&origin=resultslist,10.1016/j.apradiso.2018.07.013,Article,,2-s2.0-85050200485,30049552,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60010210| 60019176,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Politécnico Nacional,24832663600,54929985900,24832663600,-,Mexico,1.0,3108,Radiation,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,32,Biomedical And Clinical Sciences,3202| 3211,Clinical sciences| Oncology and carcinogenesis,SDG 3,Radiation Exposure and Kidney Stone Management,511,47.744,Mammography and Imaging Systems,14275,69.058,Definitive,Nacional,2.0
