Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Aguirre-García, Gabriela Josefina",57201944898,"Hydrocarbon water-pollution related to chronic kidney disease in Tierra Blanca, a perfect storm","Valdivia-Rivera, S.| Martínez-Cano, A.K.| Aguirre-García, G.| Lizardi-Jiménez, M.A.",4.0,57201731715| 57189059100| 57201944898| 42961931600,2018.0,2018-12-01,Environment International,-,-,1204-1209,-,ISSN-01604120,20912.0,Journal,Elsevier Ltd,English,2.6,3,10.8,2,2.693,3,0.69,36.0,20.0,0.89,13.46,27.0,32.0,0.0,0.0,"Valdivia-Rivera, S., Martínez-Cano, A.K., Aguirre-García, G. and 1 more (...) (2018).Hydrocarbon water-pollution related to chronic kidney disease in Tierra Blanca, a perfect storm. Environment International,1204-1209",https://www.scopus.com/record/display.url?eid=2-s2.0-85055127633&origin=resultslist,10.1016/j.envint.2018.10.036,Article,Hybrid gold|Green,2-s2.0-85055127633,30366661,Universidad Autónoma Metropolitana| Instituto Tecnológico Superior de Tierra Blanca,505017| 718009,Academic,2.0,60095239| 60010210,Instituto Tecnológico Superior de Tierra Blanca| Universidad Autónoma Metropolitana Unidad Xochimilco,57201731715,42961931600,42961931600,-,Mexico,1.0,2300,General Environmental Science,2,Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3| SDG 6| SDG 11,Chronic Kidney Disease and Patient Care Dynamics,273,75.932,Chronic Kidney Disease and Environmental Influences,20582,90.476,Defensible,Nacional,2.0
