Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mayer, Sonia Yuruen Lerma",59124566900,The Participation of Women in Wars and their Self- Writings: An Analytical Review,"Mayer, S.Y.L.",1.0,59124566900,2024.0,2024-01-01,Historia y Memoria,-,28,143-180,-,ISSN-20275137,21100793201.0,Journal,Universidad Pedagogica y Tecnologica de Colombia,Spanish,0.56,59,0.3,60,0.155,39,1.69,10.0,0.0,0.0,0.72,70.0,70.0,0.0,0.0,"Mayer, S.Y.L. (2024).The Participation of Women in Wars and their Self- Writings: An Analytical Review. Historia y Memoria,(28) 143-180",https://www.scopus.com/record/display.url?eid=2-s2.0-85192952829&origin=resultslist,10.19053/20275137.n28.2024.15551,Article,Gold|Green,2-s2.0-85192952829,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,59124566900,59124566900,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,44| 43,"Human Society| History, Heritage And Archaeology",4303| 4301| 4401,Historical studies| Archaeology| Anthropology,SDG 16,"Capabilities, Culture, and Justice in India",794,17.855,Cultural Narratives and Political Realities in Indian Literature,58292,10.315,Defensible,Personal,1.0
