Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rojas-Valladares, Erick",59127269000,ANALYSIS OF ADVERSE DRUG REACTIONS CAUSED BY ANTIPSYCHOTIC DRUGS IN A MEXICAN HEALTH INSTITUTE,"Rojas-Valladares, E.| Aguilar-Salas, I.| Sánchez-Herrera, K.| Heyerdahl-Viau, I.| Benitez-Morales, J.| Martínez-Núñez, J.M.| Silva-Díaz, H.",7.0,59127269000| 56295421200| 12796203900| 58000315700| 59127292700| 47862025300| 57126447500,2024.0,2024-01-01,Revista de la Facultad de Medicina Humana ,24,1,42-50,-,ISSN-18145469,21101222236.0,Journal,"Universidad Ricardo Palma, Instituto de Investigaciones en Ciencias Biomedicas, Facultad de Medicina Humana",English,0.37,74,1.1,53,0.172,83,2.93,26.0,1.0,0.25,4.0,56.0,60.0,0.0,0.0,"Rojas-Valladares, E., Aguilar-Salas, I., Sánchez-Herrera, K. and 4 more (...) (2024).ANALYSIS OF ADVERSE DRUG REACTIONS CAUSED BY ANTIPSYCHOTIC DRUGS IN A MEXICAN HEALTH INSTITUTE. Revista de la Facultad de Medicina Humana ,24(1) 42-50",https://www.scopus.com/record/display.url?eid=2-s2.0-85193108064&origin=resultslist,10.25176/RFMH.v24i1.6060,Article,Gold,2-s2.0-85193108064,-,Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias,505042| 505017| 505037,Government| Academic,3.0,60010210| 60001818| 60008205,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Psiquiatría Ramon de la Fuente| Instituto Nacional de Enfermedades Respiratorias,59127269000,57126447500,57126447500,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,-,-,-,-,-,Enhancing Patient Safety through Medication Management,26,76.978,Enhancing Patient Safety through ADR Reporting,3243,89.674,Definitive,Nacional,3.0
