Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Irma, Rojas Oviedo",57193000923,"Crystal structure of bis{μ-(E)-2-[(2-oxidophenylimino)methyl]quinolin-8-olato-κ4 O,N,N′,O′}bis[dibutyltin(IV)]","Carlos, C.-C.| Naytzé, O.-P.| Ariadna, G.-O.| Irma, R.-O.",4.0,7801358316| 57193001285| 57192994473| 57193000923,2017.0,2017-01-01,Acta Crystallographica Section E: Crystallographic Communications,73,-,4-7,-,ISSN-20569890,21100427192.0,Journal,International Union of Crystallography,English,0.12,88,0.5,79,0.153,78,0.54,23.0,1.0,0.0,12.64,73.0,72.0,0.0,0.0,"Carlos, C.-C., Naytzé, O.-P., Ariadna, G.-O. and 1 more (...) (2017).Crystal structure of bis{μ-(E)-2-[(2-oxidophenylimino)methyl]quinolin-8-olato-κ4 O,N,N′,O′}bis[dibutyltin(IV)]. Acta Crystallographica Section E: Crystallographic Communications,734-7",https://www.scopus.com/record/display.url?eid=2-s2.0-85009935460&origin=resultslist,10.1107/S2056989016018867,Article,Gold|Green,2-s2.0-85009935460,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad de la Costa,505002| 505017| 707366,Government| Academic,3.0,60010210| 60017323| 60107779,Universidad Autónoma Metropolitana Unidad Xochimilco| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad de la Costa,7801358316,57193000923,7801358316,-,Mexico,1.0,1600| 2500| 3104,General Chemistry| General Materials Science| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,439| 433| 409,Physics & Astronomy| Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,32| 34,Biomedical And Clinical Sciences| Chemical Sciences,3402| 3205| 3499,Inorganic chemistry| Medical biochemistry and metabolomics| Other chemical sciences,-,Synthesis and Antimicrobial Activity of Derivatives,376,72.531,Quinoline Derivatives as Multifunctional Therapeutics,6135,91.957,Defensible,Nacional,2.0
