Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Chagoya Pio, Norma Andrea",57982892900,Development of the BAT-26 mutation-based electrochemical genosensor for identifying microsatellite instability in relationship to cancer,"Garcia-Melo, L.F.| Chagoya Pio, N.A.| Campoy Ramírez, J.A.| Madrigal-Bujaidar, E.| Álvarez-González, I.| Morales-González, J.A.| Madrigal-Santillán, E.O.| Batina, N.",8.0,57208080816| 57982892900| 57208079754| 56938362900| 20435288400| 55993781800| 14831593300| 7004363700,2024.0,2024-06-01,Sensing and Bio-Sensing Research,44,-,-,100651,ISSN-22141804,21100356802.0,Journal,Elsevier B.V.,English,1.39,15,9.5,11,0.759,27,1.07,14.0,4.0,0.49,8.2,32.0,48.0,0.0,0.0,"Garcia-Melo, L.F., Chagoya Pio, N.A., Campoy Ramírez, J.A. and 5 more (...) (2024).Development of the BAT-26 mutation-based electrochemical genosensor for identifying microsatellite instability in relationship to cancer. Sensing and Bio-Sensing Research,44",https://www.scopus.com/record/display.url?eid=2-s2.0-85192366074&origin=resultslist,10.1016/j.sbsr.2024.100651,Article,Gold|Green,2-s2.0-85192366074,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60028381| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,57208080816,7004363700,7004363700,-,Mexico,1.0,1305| 1711| 2208| 2504,"Biotechnology| Signal Processing| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials",4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,507| 249| 433| 212| 213| 221,Biological Sciences| Engineering - Petroleum| Materials Science| Computer Science & Information Systems| Data Science| Engineering - Electrical & Electronic,32| 38| 36,Life Sciences| Computer Science| Engineering,34,Chemical Sciences,3401,Analytical chemistry,SDG 3,Electrochemical Innovations in Genome Editing Techniques,157,97.384,Electrochemical Biosensors for DNA Detection and Analysis,1622,93.618,Definitive,Nacional,2.0
