Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"González-Hernández, Mary Carmen",57223183233,Presence of the enzyme β-glucuronidase of neutrophils in patients with sporotrichosis,"Palma-Ramos, A.| Tepexpan-Chavarría, K.| González-Hernández, M.C.| Monroy-Núñez, A.| Castrillón-Rivera, L.E.| Castañeda-Sánchez, J.I.| Vega-Memije, E.| Arenas-Guzmán, R.",8.0,57192912485| 57223194354| 57223183233| 57223188355| 6505762733| 26657168500| 56187754000| 7004985574,2021.0,2021-01-01,Dermatologia Revista Mexicana,65,-,643-649,-,ISSN-01854038,24321.0,Journal,Comunicaciones Cientificas Mexicanas S.A. de C.V.,Spanish,0.15,87,0.1,90,0.121,88,0.73,9.0,0.0,0.0,6.78,82.0,79.0,0.0,0.0,"Palma-Ramos, A., Tepexpan-Chavarría, K., González-Hernández, M.C. and 5 more (...) (2021).Presence of the enzyme β-glucuronidase of neutrophils in patients with sporotrichosis. Dermatologia Revista Mexicana,65643-649",https://www.scopus.com/record/display.url?eid=2-s2.0-85105227495&origin=resultslist,-,Article,,2-s2.0-85105227495,-,"Universidad Autónoma Metropolitana| Hospital General ""Dr. Manuel Gea González""",505017| 715276,Medical| Academic,2.0,60010210| 60003352,"Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General ""Dr. Manuel Gea González""",57192912485,7004985574,57192912485,-,Mexico,1.0,2708,Dermatology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,4201| 3213| 3202,Allied health and rehabilitation science| Paediatrics| Clinical sciences,-,Invasive Fungal Infections and Antifungal Resistance,91,78.94,Sporotrichosis: Insights into Infection and Treatment,10257,88.165,Definitive,Nacional,2.0
