Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Luna Paz, Ricardo",57878089300,Sonochemical Synthesis of Nanostructured Ni-Fe-C System and Its Catalytic Activity Based on Decolorization of Reactive Black 5 Dye,"Garibay Febles, V.| Melo-Máximo, D.V.| Hernández Perez, I.| Suárez Parra, R.| Espinoza-Tapia, J.C.| Luna Paz, R.| Diaz-Barriga Arceo, L.| Rivera Olvera, J.N.| Melo-Máximo, L.| González-Reyes, L.",10.0,6602537869| 23469976500| 6602983950| 6507668874| 57208478338| 57878089300| 6506690415| 55340849100| 55214007300| 23099610000,2022.0,2022-08-01,Crystals,12,8,-,1123,ISSN-20734352,21100316020.0,Journal,MDPI,English,0.83,40,3.6,46,0.458,40,1.54,33.0,5.0,0.38,13.26,46.0,56.0,0.0,0.0,"Garibay Febles, V., Melo-Máximo, D.V., Hernández Perez, I. and 7 more (...) (2022).Sonochemical Synthesis of Nanostructured Ni-Fe-C System and Its Catalytic Activity Based on Decolorization of Reactive Black 5 Dye. Crystals,12(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85137414041&origin=resultslist,10.3390/cryst12081123,Article,Gold|Green,2-s2.0-85137414041,-,"Tecnológico Nacional de México, Mexico City| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Instituto Mexicano del Petroleo| Instituto Tecnologico de Estudios Superiores de Monterrey",719128| 505002| 505017| 505011| 505023| 505005| 505012,Academic| Government,7.0,60019271| 60007966| 60014923| 60003209| 60017323| 60019176| 60006489| 60134870,Instituto Mexicano Del Petroleo| Tecnológico de Monterrey| Universidad Autónoma Metropolitana| Instituto de Energías Renovables de la UNAM| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Tecnológico Nacional de México,6602537869,23099610000,23099610000,-,Mexico,1.0,1500| 1604| 2500| 3104,General Chemical Engineering| Inorganic Chemistry| General Materials Science| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,433| 409| 439| 219,Materials Science| Chemistry| Physics & Astronomy| Engineering - Chemical,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3402,Inorganic chemistry,-,High-Performance Supercapacitors with Advanced Materials,360,97.973,Electrochemical Properties of Nickel Hydroxide Materials,10041,74.612,Weak,Nacional,7.0
