Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ambrocio-Ortiz, Enrique",57193013426,SNPs Sets in Codifying Genes for Xenobiotics-Processing Enzymes Are Associated with COPD Secondary to Biomass-Burning Smoke,"Ambrocio-Ortiz, E.| Pérez-Rubio, G.| Ramírez-Venegas, A.| Hernández-Zenteno, R.D.J.| Fernández-López, J.C.| Ramírez-Díaz, M.E.| Cruz-Vicente, F.| Martínez-Gómez, M.D.L.| Sansores, R.| Pérez-Ramos, J.| Falfán-Valencia, R.",11.0,57193013426| 41662191100| 55993674700| 56717608000| 56013721200| 57217030244| 57217036009| 57219325153| 56013848200| 55659065100| 56000865200,2023.0,2023-02-01,Current Issues in Molecular Biology,45,2,799-819,-,ISSN-14673037,17398.0,Journal,MDPI,English,0.62,53,2.9,63,0.675,38,1.27,21.0,2.0,0.19,10.66,56.0,67.0,0.0,0.0,"Ambrocio-Ortiz, E., Pérez-Rubio, G., Ramírez-Venegas, A. and 8 more (...) (2023).SNPs Sets in Codifying Genes for Xenobiotics-Processing Enzymes Are Associated with COPD Secondary to Biomass-Burning Smoke. Current Issues in Molecular Biology,45(2) 799-819",https://www.scopus.com/record/display.url?eid=2-s2.0-85148753329&origin=resultslist,10.3390/cimb45020053,Article,Gold|Green,2-s2.0-85148753329,36825998,Hospital Regional de Alta Especialidad de Oaxaca| Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Medicina Genomica,721291| 505017| 505037| 707723,Medical| Government| Academic,4.0,60008205| 60010210| 60095231| 126669436| 113192425| 60096139| 105825151,Instituto Nacional de Enfermedades Respiratorias| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Medicina Genómica| Coordinación de Vigilancia Epidemiológica| Hospital Civil Aurelio Valdivieso| Hospital Regional de Alta Especialidad de Oaxaca| Hospital Médica Sur,57193013426,56000865200,55659065100| 56000865200,-,Mexico,1.0,1312| 2404| 2726,Molecular Biology| Microbiology| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,31,Biological Sciences,3107,Microbiology,SDG 3,Matrix Metalloproteinases in Disease Mechanisms,573,43.165,Genetic Insights into Chronic Obstructive Pulmonary Disease,43517,70.596,Definitive,Nacional,4.0
