Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mino Gracia, Fernando",58779324900,"The “People’s Entertainment” Cinematographic Exhibition and Socialization in the City of Oaxaca, 1898-1961","Mino Gracia, F.",1.0,58779324900,2024.0,2024-01-01,Estudios de Historia Moderna Contemporanea de Mexico,-,67,105-134,-,ISSN-01852620,19700167010.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.42,70,0.3,50,0.16,37,2.53,15.0,0.0,0.0,0.72,70.0,70.0,0.0,0.0,"Mino Gracia, F. (2024).The “People’s Entertainment” Cinematographic Exhibition and Socialization in the City of Oaxaca, 1898-1961. Estudios de Historia Moderna Contemporanea de Mexico,(67) 105-134",https://www.scopus.com/record/display.url?eid=2-s2.0-85180613896&origin=resultslist,10.22201/iih.24485004e.2024.67.77886,Article,Gold,2-s2.0-85180613896,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,58779324900,58779324900,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,44| 43| 38,"Human Society| History, Heritage And Archaeology| Economics",4401| 4303| 3801,Anthropology| Historical studies| Applied economics,-,Cultural Memory and Historical Narratives in Conflict,1032,17.397,Collective Memory and Historical Narratives Across Cultures,968,93.658,Defensible,Personal,1.0
