Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Fonseca, Rebeca Sosa",57192061178,Cell viability and MRI performance of highly efficient polyol-coated magnetic nanoparticles,"Arteaga-Cardona, F.| Gutiérrez-García, E.| Hidalgo-Tobón, S.| López-Vasquez, C.| Brito-Barrera, Y.A.| Flores-Tochihuitl, J.| Angulo-Molina, A.| Reyes-Leyva, J.R.| González-Rodríguez, R.| Coffer, J.L.| Pal, U.| Diaz-Conti, M.P.-P.| Platas-Neri, D.| Dies-Suarez, P.| Fonseca, R.S.| Arias-Carrión, O.| Méndez-Rojas, M.A.",17.0,56830612800| 57192061775| 55588324400| 57192064933| 57192061328| 23008531600| 55972693300| 6602417448| 55757128500| 7006836983| 55399738300| 57192060923| 27867946200| 55990502300| 57192061178| 56013731500| 55995939500,2016.0,2016-11-01,Journal of Nanoparticle Research,18,11,-,345,ISSN-13880764,28545.0,Journal,Springer Netherlands,English,0.6,55,3.8,18,0.496,36,1.6,53.0,14.0,0.5,9.95,35.0,46.0,0.0,0.0,"Arteaga-Cardona, F., Gutiérrez-García, E., Hidalgo-Tobón, S. and 14 more (...) (2016).Cell viability and MRI performance of highly efficient polyol-coated magnetic nanoparticles. Journal of Nanoparticle Research,18(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84996548651&origin=resultslist,10.1007/s11051-016-3646-0,Article,,2-s2.0-84996548651,-,"Benemerita Universidad Autonoma de Puebla| Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad de Sonora| Universidad Autonoma del Estado de Mexico| Hospital Infantil de Mexico Federico Gomez| Texas Christian University| Universidad de las Americas Puebla| Hospital General ""Dr. Manuel Gea González""",505001| 505016| 505017| 505006| 505021| 505051| 505033| 508231| 505055| 715276,Medical| Academic| Government,10.0,60031120| 60002281| 60028381| 60000328| 60024830| 60032897| 60008467| 60019424| 60025626| 60003352,"Universidad de las Américas Puebla| Universidad Autónoma del Estado de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital Infantil de México Federico Gómez| Benemérita Universidad Autónoma de Puebla| Universidad de Sonora| Instituto Mexicano del Seguro Social| Texas Christian University| Universidad Autónoma del Estado de Morelos| Hospital General ""Dr. Manuel Gea González""",56830612800,55995939500,55995939500,-,Mexico| United States,2.0,1502| 1600| 2500| 2611| 3104| 3107,"Bioengineering| General Chemistry| General Materials Science| Modeling and Simulation| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4| 2,Natural Sciences| Engineering & Technology,219| 431| 439| 409| 433,Engineering - Chemical| Mathematics| Physics & Astronomy| Chemistry| Materials Science,37| 36,Physical Sciences| Engineering,40| 51,Engineering| Physical Sciences,4018| 5104,Nanotechnology| Condensed matter physics,-,Magnetic Nanoparticles in Biomedical Applications,390,85.481,Magnetic Iron Oxide Nanoparticles in Biomedical Applications,728,98.401,Very Good,Internacional,9.0
