Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez-Badajos, Salvador",58671764000,Longitudinal Changes in Mitochondrial DNA Copy Number and Telomere Length in Patients with Parkinson’s Disease,"Ortega-Vázquez, A.| Sánchez-Badajos, S.| Ramírez-García, M.Á.| Alvarez-Luquín, D.| López-López, M.| Adalid-Peralta, L.V.| Monroy-Jaramillo, N.",7.0,6505683507| 58671764000| 57035320200| 56989835200| 55539164700| 57218130360| 55936067000,2023.0,2023-10-01,Genes,14,10,-,1913,ISSN-20734425,19700188368.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.83,38,5.2,45,0.817,43,0.93,14.0,11.0,1.18,9.35,21.0,25.0,0.0,0.0,"Ortega-Vázquez, A., Sánchez-Badajos, S., Ramírez-García, M.Á. and 4 more (...) (2023).Longitudinal Changes in Mitochondrial DNA Copy Number and Telomere Length in Patients with Parkinson’s Disease. Genes,14(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85175279429&origin=resultslist,10.3390/genes14101913,Article,Gold|Green,2-s2.0-85175279429,37895262,Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Universidad Nacional Autónoma de México,505017| 505040| 505023,Academic| Government,3.0,60014923| 60010210| 60000029| 60069652| 60032442,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Neurología y Neurocirugía| Instituto de Fisiologia Celular de la UNAM| Universidad Nacional Autónoma de México,6505683507,55936067000,55936067000,-,Mexico,1.0,1311| 2716,Genetics| Genetics (clinical),5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,34| 32,Medical and Health| Life Sciences,31,Biological Sciences,3105,Genetics,-,Epigenetic Mechanisms and Telomere Dynamics in Cancer,36,96.534,Telomere Length and Its Health Implications,2877,97.587,Definitive,Nacional,3.0
