Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Lutz, Bruno",35104384400,Organize to Civilize. The Mexican State and the Peasant in the Twentieth Century,"Lutz, B.",1.0,35104384400,2023.0,2023-01-01,Secuencia,116,-,-,e1984,ISSN-01860348,19400157126.0,Journal,Instituto de Investigaciones Dr. Jose Maria Luis Mora,Spanish,0.19,87,0.3,60,0.107,73,0.76,9.0,0.0,0.0,2.13,77.0,77.0,0.0,0.0,"Lutz, B. (2023).Organize to Civilize. The Mexican State and the Peasant in the Twentieth Century. Secuencia,116",https://www.scopus.com/record/display.url?eid=2-s2.0-85162160768&origin=resultslist,10.18234/secuencia.v0i116.1984,Article,Gold|Green,2-s2.0-85162160768,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,-,-,35104384400,35104384400,Mexico,1.0,1202| 3312| 3316,History| Sociology and Political Science| Cultural Studies,3| 1,Social Sciences & Management| Arts & Humanities,342| 311| 126,Sociology| Communication & Media Studies| History,33| 40,Arts and Humanities| Social Sciences,44| 36| 43,"Human Society| Creative Arts And Writing| History, Heritage And Archaeology",4303| 4401| 3604,Historical studies| Anthropology| Performing arts,-,"Indigenous Rights, Autonomy, and Resource Management",1482,9.68,Indigenous Rights and Political Movements in Bolivia,2493,84.695,Other,Personal,1.0
