Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Farrera-Borjas, I. Angel",57542591300,Photocatalytic mineralization of phenol by Sn-modified calcites,"Farrera-Borjas, I.-A.| Tzompantzi, F.| Sánchez-Cantú, M.| Barrera-Rodríguez, A.| Tzompantzi-Flores, C.| Gómez, R.| Santolalla-Vargas, C.",7.0,57542591300| 55993626500| 56002658100| 58698900500| 57205183413| 55568514480| 56600701100,2022.0,2022-08-01,Journal of Photochemistry and Photobiology A: Chemistry,429,-,-,113913,ISSN-10106030,26966.0,Journal,Elsevier B.V.,English,0.82,41,8.6,11,0.678,26,1.87,41.0,6.0,0.26,15.49,42.0,64.0,0.0,0.0,"Farrera-Borjas, I.-A., Tzompantzi, F., Sánchez-Cantú, M. and 4 more (...) (2022).Photocatalytic mineralization of phenol by Sn-modified calcites. Journal of Photochemistry and Photobiology A: Chemistry,429",https://www.scopus.com/record/display.url?eid=2-s2.0-85126904192&origin=resultslist,10.1016/j.jphotochem.2022.113913,Article,,2-s2.0-85126904192,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad de Guadalajara| Instituto Politécnico Nacional,505001| 505017| 505019| 505011,Academic,4.0,60028381| 60024830| 60008943| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Benemérita Universidad Autónoma de Puebla| Universidad de Guadalajara| Instituto Politécnico Nacional,57542591300,56600701100,57205183413,-,Mexico,1.0,1500| 1600| 3100,General Chemical Engineering| General Chemistry| General Physics and Astronomy,4| 2,Natural Sciences| Engineering & Technology,409| 439| 219,Chemistry| Physics & Astronomy| Engineering - Chemical,36| 37,Engineering| Physical Sciences,40| 34| 31,Engineering| Chemical Sciences| Biological Sciences,-,-,-,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Calcium Oxide Nanoparticles in Biomedical Applications,77242,79.97,Defensible,Nacional,4.0
