Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Castro, Jose Yabin Salmeron",57349397600,"Racocetra cromosomica sp. nov. From oaxaca, mexico","Chimal-Sanchez, E.| Reyes-Jaramillo, I.| Camargo-Ricalde, S.L.| Varela, L.| Castro, J.Y.S.| Montano, N.M.",6.0,57188590841| 6506931053| 56037654600| 59866543900| 57349397600| 12752129400,2021.0,2021-09-01,Mycotaxon,136,3,615-626,-,ISSN-00934666,19862.0,Journal,Mycotaxon Ltd,English,0.42,69,0.9,78,0.306,60,1.11,26.0,6.0,0.41,9.86,47.0,53.0,0.0,0.0,"Chimal-Sanchez, E., Reyes-Jaramillo, I., Camargo-Ricalde, S.L. and 3 more (...) (2021).Racocetra cromosomica sp. nov. From oaxaca, mexico. Mycotaxon,136(3) 615-626",https://www.scopus.com/record/display.url?eid=2-s2.0-85119597185&origin=resultslist,10.5248/136.615,Article,Green,2-s2.0-85119597185,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442| 60029824,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza",57188590841,12752129400,12752129400,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3104| 3107,Evolutionary biology| Microbiology,-,Ectomycorrhizal Fungi and Soil Microbiology Dynamics,1028,54.153,Diversity and Classification of Arbuscular Mycorrhizal Fungi,43302,60.012,Very Good,Nacional,2.0
