Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"López-García, Miguel Angel",56277877700,"Influence of genetic variants of CYP2D6, CYP2C9, CYP2C19 and CYP3A4 on antiepileptic drug metabolism in pediatric patients with refractory epilepsy","López-García, M.A.| Feria-Romero, I.A.| Serrano, H.| Rayo-Mares, D.| Fagiolino, P.| Vázquez, M.| Escamilla-Núñez, C.| Grijalva, I.| Escalante-Santiago, D.| Orozco-Suarez, S.",10.0,56277877700| 15757224300| 6603961378| 6506053310| 7004526393| 7401539763| 56062152900| 55989722400| 55859794600| 6603651475,2017.0,2017-06-01,Pharmacological Reports,69,3,504-511,-,ISSN-22995684,130063.0,Journal,Elsevier B.V.,English,0.8,42,4.4,38,0.773,31,2.16,66.0,51.0,1.57,8.92,10.0,18.0,0.0,0.0,"López-García, M.A., Feria-Romero, I.A., Serrano, H. and 7 more (...) (2017).Influence of genetic variants of CYP2D6, CYP2C9, CYP2C19 and CYP3A4 on antiepileptic drug metabolism in pediatric patients with refractory epilepsy. Pharmacological Reports,69(3) 504-511",https://www.scopus.com/record/display.url?eid=2-s2.0-85016022733&origin=resultslist,10.1016/j.pharep.2017.01.007,Article,,2-s2.0-85016022733,28343093,Hospital de Especialidades| Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana| Universidad de la República| Instituto Mexicano del Seguro Social,505031| 505010| 505017| 606001| 505006,Medical| Academic| Government,5.0,60028381| 60014923| 60008467| 60019221| 60022848| 60071612| 60108714| 60022420,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Universidad de la Republica| Universidad de la República Facultad de Química| Instituto Nacional de Salud Publica,56277877700,6603651475,6603651475,-,Mexico| Uruguay,2.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Pharmacokinetics and Drug Interaction Mechanisms,857,31.982,CYP2D6 Variability in Drug Metabolism and Pharmacogenetics,5553,83.207,Very Good,Internacional,4.0
