Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Domínguez-Ugalde, César",57862631800,Terminal velocity of fern and lycopod spores is affected more by mass and ornamentation than by size,"Gómez-Noguez, F.| Domínguez-Ugalde, C.| Flores-Galván, C.| León-Rossano, L.M.| García, B.P.| Mendoza-Ruiz, A.| Rosas-Pérez, I.| Mehltreter, K.",8.0,55841685400| 57862631800| 57862860000| 6506580235| 57862397600| 7102278639| 57658001600| 6507455906,2022.0,2022-08-01,American Journal of Botany,109,8,1221-1229,-,ISSN-00029122,16703.0,Journal,John Wiley and Sons Inc,English,1.11,25,4.4,25,0.863,17,1.34,22.0,5.0,0.27,10.96,46.0,63.0,0.0,0.0,"Gómez-Noguez, F., Domínguez-Ugalde, C., Flores-Galván, C. and 5 more (...) (2022).Terminal velocity of fern and lycopod spores is affected more by mass and ornamentation than by size. American Journal of Botany,109(8) 1221-1229",https://www.scopus.com/record/display.url?eid=2-s2.0-85136742067&origin=resultslist,10.1002/ajb2.16041,Article,,2-s2.0-85136742067,35903036,"Instituto de Ecologia, A.C.| Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Universidad Nacional Autónoma de México",505034| 505017| 714299| 505023,Academic| Government,4.0,60022139| 60028381| 60024712| 60032442,"Universidad Autónoma de Guerrero| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Ecología, A.C.| Universidad Nacional Autónoma de México",55841685400,6507455906,55841685400,-,Mexico,1.0,1105| 1110| 1311,"Ecology, Evolution, Behavior and Systematics| Plant Science| Genetics",5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3103| 3104| 3108,Ecology| Evolutionary biology| Plant biology,-,Diversity and Interactions in Forest Ecosystems,357,79.856,Wind Dispersal Mechanisms in Seed Dynamics,33994,84.483,Defensible,Nacional,4.0
