Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Caballerozamora, A.",57211318684,"Heritability, genetic line and inbreeding effects on resistance of whiteleg shrimp penaeus vannamei boone 1931 to acute hepatopancreatic necrosis disease (AHPND) in Mexico","Castillo-Juárez, H.| Montaldo, H.H.| Campos-Montes, G.R.| Quintana-Casares, J.C.| Soto-Rodríguez, S.A.| Betancourt-Lozano, M.| Martínez-Ortega, A.| Lozano-Olvera, R.| Gómez-Gil, B.| Caballerozamora, A.| Gallaga-Maldonado, E.P.",11.0,6603205945| 6602812635| 56013622300| 57211323415| 6508149346| 14824759100| 55279242200| 24477919600| 6603671437| 57211318684| 57211319146,2018.0,2018-01-01,Asian Fisheries Science,31,-,88-101,-,ISSN-01166514,21100869867.0,Journal,Asian Fisheries Society,English,0.08,91,0.2,90,0.144,85,0.49,18.0,7.0,0.21,9.53,49.0,64.0,0.0,1.0,"Castillo-Juárez, H., Montaldo, H.H., Campos-Montes, G.R. and 8 more (...) (2018).Heritability, genetic line and inbreeding effects on resistance of whiteleg shrimp penaeus vannamei boone 1931 to acute hepatopancreatic necrosis disease (AHPND) in Mexico. Asian Fisheries Science,3188-101",https://www.scopus.com/record/display.url?eid=2-s2.0-85073411694&origin=resultslist,-,Article,,2-s2.0-85073411694,-,Universidad Autónoma Metropolitana| Centro de Investigacion en Alimentacion y Desarrollo| Universidad Nacional Autónoma de México,505017| 505025| 505023,Academic| Government,3.0,60010210| 60032442| 60095256| 60017903,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Maricultura del Pacifico S.A. de C.V.| Centro de Investigacion en Alimentacion y Desarrollo,6603205945,57211319146,6602812635,-,Mexico,1.0,1104| 1106| 2303,Aquatic Science| Food Science| Ecology,5| 4,Life Sciences & Medicine| Natural Sciences,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3109| 3005,Zoology| Fisheries sciences,-,Gene Expression and Immune Responses in Insects,429,66.187,Vibrio Parahaemolyticus and Shrimp Disease Dynamics,47607,91.131,Defensible,Nacional,3.0
