Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Schifter, Liliana",35767373800,"Pharmacists and chemistry in Mexico (1903-1919): Practices, actors and sites","Schifter, L.| Aceves, P.",2.0,35767373800| 56755908600,2016.0,2016-01-01,Estudios de Historia Moderna Contemporanea de Mexico,51,-,72-92,-,ISSN-01852620,19700167010.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.69,48,0.2,55,0.17,33,0.3,13.0,5.0,1.17,1.71,54.0,25.0,0.0,0.0,"Schifter, L., Aceves, P. (2016).Pharmacists and chemistry in Mexico (1903-1919): Practices, actors and sites. Estudios de Historia Moderna Contemporanea de Mexico,5172-92",https://www.scopus.com/record/display.url?eid=2-s2.0-84970016718&origin=resultslist,10.1016/j.ehmcm.2016.02.003,Article,Gold|Green,2-s2.0-84970016718,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,35767373800,56755908600,35767373800,-,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,44| 38| 43,"Human Society| Economics| History, Heritage And Archaeology",4401| 3801| 4303,Anthropology| Applied economics| Historical studies,-,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Historical Development of Chemistry and Pharmacy in Mexico,69540,34.676,Definitive,UAM,1.0
