Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Saldívar-Garduño, Alicia",6505895197,"Gender equity in university students in Mexico City, after 20 months of remote classes during the COVID-19 pandemic","Saldívar-Garduño, A.| Alarcón-Aguilar, A.| Cervantes-Ríos, E.| López-Diazguerrero, N.E.| Gómez-González, B.| Gaitán-González, M.J.| Konigsberg, M.",7.0,6505895197| 55165352800| 54411818900| 8923921500| 56013566800| 6507373827| 55995895600,2024.0,2024-01-01,Frontiers in Education,9,-,-,1193914,ISSN-2504284X,21100935978.0,Journal,Frontiers Media SA,English,1.1,25,3.7,29,0.65,29,0.74,21.0,0.0,0.0,4.9,70.0,70.0,0.0,0.0,"Saldívar-Garduño, A., Alarcón-Aguilar, A., Cervantes-Ríos, E. and 4 more (...) (2024).Gender equity in university students in Mexico City, after 20 months of remote classes during the COVID-19 pandemic. Frontiers in Education,9",https://www.scopus.com/record/display.url?eid=2-s2.0-85186206903&origin=resultslist,10.3389/feduc.2024.1193914,Article,Gold|Green,2-s2.0-85186206903,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 130965513,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Colectivo Mujeres de Ciencia en Red (Women of Science Network Collective),6505895197,55995895600,55995895600,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39,Education,-,-,SDG 4| SDG 10,Mental Health Impacts of COVID-19 Pandemic,620,96.272,Mental Health Impacts of COVID-19 Pandemic,205,99.875,Definitive,UAM,1.0
