Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Perez-Hernández, Montserrat",57195972413,Markers of Alzheimer's Disease in Primary Visual Cortex in Normal Aging in Mice,"Hernández-Zimbrón, L.F.| Perez-Hernández, M.| Torres-Romero, A.| Gorostieta-Salas, E.| Gonzalez-Salinas, R.| Gulias-Cañizo, R.| Quiroz-Mercado, H.| Zenteno, E.",8.0,55989998100| 57195972413| 57195971909| 56798546300| 57127278800| 15753457200| 7003992889| 7006748532,2017.0,2017-01-01,BioMed Research International,2017,-,-,3706018,ISSN-23146133,21100230018.0,Journal,Hindawi Limited,English,1.06,26,5.1,22,0.935,24,0.77,21.0,8.0,0.33,12.05,46.0,55.0,0.0,0.0,"Hernández-Zimbrón, L.F., Perez-Hernández, M., Torres-Romero, A. and 5 more (...) (2017).Markers of Alzheimer's Disease in Primary Visual Cortex in Normal Aging in Mice. BioMed Research International,2017",https://www.scopus.com/record/display.url?eid=2-s2.0-85030651298&origin=resultslist,10.1155/2017/3706018,Article,Hybrid gold|Green,2-s2.0-85030651298,29138750,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505002| 505017| 505023,Academic| Government,3.0,60084251| 60069647| 60028381| 60032442| 60069652| 60017323,"Asociación para Evitar la Ceguera en México, I.A.P.| Hospital Dr. Luis Sanchez Bulnes| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Instituto de Fisiologia Celular de la UNAM| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional",55989998100,7006748532,55989998100,-,Mexico,1.0,1300| 2400,"General Biochemistry,Genetics and Molecular Biology| General Immunology and Microbiology",5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Zinc Supplementation and Metabolic Disorders in Newborns,598,50.033,Mitochondrial Dysfunction in Alzheimer's Disease Pathology,18341,94.418,Defensible,Nacional,3.0
