Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Reyes-Aviles, Fernando",57200630918,Handheld augmented reality system for resistive electric circuits understanding for undergraduate students,"Reyes-Aviles, F.| Aviles-Cruz, C.",2.0,57200630918| 7801356468,2018.0,2018-05-01,Computer Applications in Engineering Education,26,3,602-616,-,ISSN-10613773,18156.0,Journal,John Wiley and Sons Inc.,English,1.41,15,2.1,28,0.395,23,1.92,56.0,44.0,1.65,7.29,12.0,17.0,0.0,0.0,"Reyes-Aviles, F., Aviles-Cruz, C. (2018).Handheld augmented reality system for resistive electric circuits understanding for undergraduate students. Computer Applications in Engineering Education,26(3) 602-616",https://www.scopus.com/record/display.url?eid=2-s2.0-85041994826&origin=resultslist,10.1002/cae.21912,Article,,2-s2.0-85041994826,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57200630918,7801356468,7801356468,-,Mexico,1.0,1700| 2200| 3304,General Computer Science| General Engineering| Education,2| 3,Engineering & Technology| Social Sciences & Management,318| 212,Education & Training| Computer Science & Information Systems,41| 36| 38,Education Studies| Engineering| Computer Science,40| 39,Engineering| Education,-,-,-,Augmented Reality and Gesture Recognition Innovations,362,97.842,Augmented Reality in Educational Technology Applications,2107,99.645,Definitive,UAM,1.0
