Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"García, Berenice Vargas",58932960400,Multispecies futures: a manifesto from the South in the face of the capitalist Anthropocene,"García, B.V.| Trejo, D.V.",2.0,58932960400| 58851349400,2024.0,2024-01-01,Etnografica,28,1,153-169,-,ISSN-08736561,21100203117.0,Journal,Centro em Rede de Investigacao em Antropologia,Spanish,0.8,42,0.3,62,0.227,29,1.31,15.0,3.0,1.83,1.64,38.0,15.0,0.0,0.0,"García, B.V., Trejo, D.V. (2024).Multispecies futures: a manifesto from the South in the face of the capitalist Anthropocene. Etnografica,28(1) 153-169",https://www.scopus.com/record/display.url?eid=2-s2.0-85187481383&origin=resultslist,10.4000/etnografica.15347,Article,Gold|Green,2-s2.0-85187481383,-,Instituto Nacional de Antropología e Historia| Universidad Autónoma Metropolitana,713803| 505017,Academic,2.0,60028381| 60092761,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Antropología e Historia, Mexico",58932960400,58851349400,-,-,Mexico,1.0,3314| 3316,Anthropology| Cultural Studies,3,Social Sciences & Management,304| 311,Anthropology| Communication & Media Studies,40,Social Sciences,44,Human Society,4401,Anthropology,-,Ethical Dimensions of Animal Welfare and Research,1294,17.789,Multispecies Relations in Urban Environments,4246,94.813,Definitive,Nacional,2.0
