Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Robles-Soriano, Ramón",58279858100,"IDENTIFICATION AND CHEMICAL COMPOSITION OF FORAGE RESOURCES CONSUMED BY GOATS IN THE MIXTECA REGION OF OAXACA, MEXICO","Ramírez-Bribiesca, J.E.| López-Ojeda, J.C.| Robles-Soriano, R.| López-Garrido, S.J.",4.0,12242422900| 57909002800| 58279858100| 8975780700,2023.0,2023-01-01,Agrociencia,57,3,454-475,-,ISSN-14053195,145503.0,Journal,Colegio de Postgraduados,English,0.21,85,0.5,91,0.148,89,0.32,6.0,0.0,0.0,8.28,77.0,77.0,0.0,0.0,"Ramírez-Bribiesca, J.E., López-Ojeda, J.C., Robles-Soriano, R. and 1 more (...) (2023).IDENTIFICATION AND CHEMICAL COMPOSITION OF FORAGE RESOURCES CONSUMED BY GOATS IN THE MIXTECA REGION OF OAXACA, MEXICO. Agrociencia,57(3) 454-475",https://www.scopus.com/record/display.url?eid=2-s2.0-85159814163&origin=resultslist,10.47163/agrociencia.v57i3.2917,Article,Bronze,2-s2.0-85159814163,-,Universidad del Mar| Universidad Autónoma Metropolitana| Colegio de Postgraduados,715579| 505017| 505003,Academic,3.0,60033065| 60028381| 60023058,"Colegio De Postgraduados Campus Montecillo| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad del Mar, Puerto Ángel",12242422900,8975780700,57909002800,-,Mexico,1.0,1102| 1103| 1110| 2300,Agronomy and Crop Science| Animal Science and Zoology| Plant Science| General Environmental Science,5| 2,Life Sciences & Medicine| Engineering & Technology,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,30,"Agricultural, Veterinary And Food Sciences",-,-,-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Grazing Behavior and Rangeland Management Strategies,38354,40.737,Definitive,Nacional,3.0
