Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Antúnez, Violeta Espinosa",59245440600,Nanoparticles: A delivery system for antifungals,"Rivera, L.E.C.| Ramos, A.P.| Sánchez, J.I.C.| Antúnez, V.E.",4.0,6505762733| 57192912485| 59133697800| 59245440600,2024.0,2024-01-01,Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia),53,2,537-555,-,ISSN-00347418,21827.0,Journal,Universidad Nacional de Colombia,English| Portuguese| Spanish,0.09,93,0.5,89,0.125,90,6.39,64.0,0.0,0.0,3.45,70.0,70.0,0.0,0.0,"Rivera, L.E.C., Ramos, A.P., Sánchez, J.I.C. and 1 more (...) (2024).Nanoparticles: A delivery system for antifungals. Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia),53(2) 537-555",https://www.scopus.com/record/display.url?eid=2-s2.0-85200352839&origin=resultslist,10.15446/rcciquifa.v53n2.114456,Article,Gold|Green,2-s2.0-85200352839,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,6505762733,59245440600,6505762733,-,Mexico,1.0,2736| 3000,"Pharmacology (medical)| General Pharmacology, Toxicology and Pharmaceutics",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,-,-,-,-,SDG 3,Innovative Drug Delivery Systems Using Nanoparticles,613,80.249,Innovative Liposomal Systems for Transdermal Drug Delivery,6341,97.925,Definitive,UAM,1.0
