Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jiménez-Hernández, M.",57215896529,"Effect of different coupling agents in the doping of graphite oxide with 3-3′ diaminobenzidine: textural, structural and electrical properties","Cervantes-Cuevas, H.| Jiménez-Hernández, M.| Chavez-Esquivel, G.| Acosta, D.| Tavizon-Pozos, J.A.| Santolalla-Vargas, C.E.| Talavera-López, A.",7.0,6602858573| 57215896529| 55773546500| 35583720400| 57133116200| 56600701100| 57201781430,2020.0,2020-01-01,Materials Research Express,7,2,-,025603,ISSN-20531591,21100432452.0,Journal,Institute of Physics Publishing,English,0.53,62,2.5,35,0.383,39,1.32,45.0,13.0,0.52,13.58,34.0,45.0,0.0,0.0,"Cervantes-Cuevas, H., Jiménez-Hernández, M., Chavez-Esquivel, G. and 4 more (...) (2020).Effect of different coupling agents in the doping of graphite oxide with 3-3′ diaminobenzidine: textural, structural and electrical properties. Materials Research Express,7(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85082301151&origin=resultslist,10.1088/2053-1591/ab67c8,Article,Gold|Green,2-s2.0-85082301151,-,Universidad Autonoma de Zacatecas| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505049| 505017| 505050| 505011| 505023,Academic,5.0,60023193| 60032442| 60027135| 60019176| 60014481,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México| Universidad Autónoma del Estado de Hidalgo| Instituto Politécnico Nacional| Universidad Autónoma de Zacatecas,6602858573,57201781430,55773546500,-,Mexico,1.0,2502| 2504| 2506| 2507| 2508,"Biomaterials| Electronic, Optical and Magnetic Materials| Metals and Alloys| Polymers and Plastics| Surfaces, Coatings and Films",4,Natural Sciences,433,Materials Science,36,Engineering,51| 40,Physical Sciences| Engineering,4016| 5104,Materials engineering| Condensed matter physics,-,Graphene-Based Nanocomposites for Enhanced Properties,653,93.46,Graphene Nanocomposites and Their Multifaceted Applications,66,99.466,Very Good,Nacional,5.0
