Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rosas-Trejo, María De Los Ángeles",57190155708,t-BHQ Protects Against Oxidative Damage and Maintains the Antioxidant Response in Malnourished Rats,"Gavia-García, G.| Rosas-Trejo, M.D.L.Á.| García-Mendoza, E.| Toledo-Pérez, R.| Königsberg, M.| Nájera-Medina, O.| Luna-López, A.| González-Torres, M.C.",8.0,56871178300| 57190155708| 57204111281| 57197785094| 55995895600| 6504614011| 56013551000| 57218960024,2018.0,2018-07-01,Dose-Response,16,3,-,-,ISSN-15593258,19300156901.0,Journal,SAGE Publications Inc.,English,1.07,27,3.3,28,0.727,17,0.83,23.0,9.0,0.43,9.35,44.0,51.0,0.0,0.0,"Gavia-García, G., Rosas-Trejo, M.D.L.Á., García-Mendoza, E. and 5 more (...) (2018).t-BHQ Protects Against Oxidative Damage and Maintains the Antioxidant Response in Malnourished Rats. Dose-Response,16(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85054540033&origin=resultslist,10.1177/1559325818796304,Article,Gold|Green,2-s2.0-85054540033,-,Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana,714711| 505017,Other| Academic,2.0,60028381| 60010210| 60108388,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Geriatría,56871178300,57218960024,57218960024,-,Mexico,1.0,1504| 2307| 2739| 3005,"Chemical Health and Safety| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Toxicology",5| 2,Life Sciences & Medicine| Engineering & Technology,424| 249| 537| 219| 532,Environmental Sciences| Engineering - Petroleum| Pharmacy & Pharmacology| Engineering - Chemical| Medicine,34| 32| 36,Medical and Health| Life Sciences| Engineering,32,Biomedical And Clinical Sciences,3214| 3208,Pharmacology and pharmaceutical sciences| Medical physiology,-,Malnutrition and Growth Patterns in Children,1073,61.02,Nutritional Dynamics in Severe Childhood Malnutrition,31057,43.386,Defensible,Nacional,2.0
