Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Angeles-Gantes, Laura E.",57313435100,"HF, DF, TF: Approximating potential curves, calculating rovibrational states","Angeles-Gantes, L.E.| Olivares-Pilón, H.",2.0,57313435100| 35746948100,2022.0,2022-08-17,"Journal of Physics B: Atomic, Molecular and Optical Physics",55,16,-,165101,ISSN-09534075,28565.0,Journal,Institute of Physics,English,0.67,52,3.1,54,0.498,41,0.58,10.0,5.0,0.43,11.65,46.0,53.0,0.0,0.0,"Angeles-Gantes, L.E., Olivares-Pilón, H. (2022).HF, DF, TF: Approximating potential curves, calculating rovibrational states. Journal of Physics B: Atomic, Molecular and Optical Physics,55(16) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85134797332&origin=resultslist,10.1088/1361-6455/ac7d26,Article,,2-s2.0-85134797332,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57313435100,35746948100,35746948100,-,Mexico,1.0,3104| 3107,"Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5106| 5108| 5102,"Nuclear and plasma physics| Quantum physics| Atomic, molecular and optical physics",-,Quantum Chemistry and Molecular Dynamics in Energy Systems,400,34.729,Rotational Spectra and Potential Energy Functions in Diatomic Molecules,41002,9.473,Defensible,UAM,1.0
