Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Martínez Pérez, Héctor",59152313400,Global Stabilization of a Bounded Controlled Lorenz System,"Martínez Pérez, H.| Solís-Daun, J.",2.0,59152313400| 6603342102,2024.0,2024-06-15,International Journal of Bifurcation and Chaos,34,7,-,2450089,ISSN-02181274,12337.0,Journal,World Scientific,English,0.8,41,3.9,21,0.596,18,0.51,7.0,1.0,0.17,5.74,56.0,65.0,0.0,0.0,"Martínez Pérez, H., Solís-Daun, J. (2024).Global Stabilization of a Bounded Controlled Lorenz System. International Journal of Bifurcation and Chaos,34(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85194965769&origin=resultslist,10.1142/S0218127424500895,Article,,2-s2.0-85194965769,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,59152313400,6603342102,59152313400,-,Mexico,1.0,1000| 2201| 2604| 2611,Multidisciplinary| Engineering (miscellaneous)| Applied Mathematics| Modeling and Simulation,2| 4,Engineering & Technology| Natural Sciences,431,Mathematics,37| 36,Physical Sciences| Engineering,49,Mathematical Sciences,4903| 4901,Numerical and computational mathematics| Applied mathematics,-,Dynamics of Chaotic Systems and Synchronization,578,47.417,Adaptive Control Methods for Chaotic Systems Synchronization,1178,87.278,Definitive,UAM,1.0
