Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Perez-Ram Írez, Hector A.",57221091926,Scaling laws in the diffusive release of neutral cargo from hollow hydrogel nanoparticles: Paclitaxel-Loaded Poly(4vinylpyridine),"Moncho-Jorda, A.| Jodar-Reyes, A.B.| Kanduc, M.| German-Bellod, A.| Lopez-Romero, J.M.| Contreras-Caceres, R.| Sarabia, F.| García-Castro, M.| Perez-Ram írez, H.A.| Odriozola, G.",10.0,6603434773| 6507138699| 6506365792| 57205617839| 57766179900| 25627379700| 6603119071| 8951308800| 57221091926| 6701323124,2020.0,2020-11-24,ACS Nano,14,11,15227-15240,-,ISSN-19360851,11500153511.0,Journal,American Chemical Society,English,2.39,4,23.5,1,5.554,1,1.6,57.0,22.0,0.91,13.12,22.0,30.0,0.0,0.0,"Moncho-Jorda, A., Jodar-Reyes, A.B., Kanduc, M. and 7 more (...) (2020).Scaling laws in the diffusive release of neutral cargo from hollow hydrogel nanoparticles: Paclitaxel-Loaded Poly(4vinylpyridine). ACS Nano,14(11) 15227-15240",https://www.scopus.com/record/display.url?eid=2-s2.0-85096685903&origin=resultslist,10.1021/acsnano.0c05480,Article,Green,2-s2.0-85096685903,33174725,Universidad Autónoma Metropolitana| Complutense University| University of Málaga| University of Granada| Jožef Stefan Institute,505017| 312012| 312027| 312057| 333001,Academic| Government,5.0,60027844| 60014655| 60023193| 60023955| 60003662| 60016574| 60027282,"Universidad de Granada| Universidad de Granada, Facultad de Ciencias| Universidad Autónoma Metropolitana - Azcapotzalco| Institut ""Jožef Stefan""| Universidad de Málaga| Universidad Complutense de Madrid, Facultad de Farmacia| Universidad Complutense de Madrid",6603434773,6701323124,6603434773| 6701323124,-,Spain| Mexico| Slovenia,3.0,2200| 2500| 3100,General Engineering| General Materials Science| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,433| 439,Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,-,Hydrogels and Polymers in Drug Delivery Systems,188,73.512,Microgel Dynamics and Structural Behavior in Suspensions,77392,70.855,Defensible,Internacional,1.0
